,posted,location,jobType,description,name,title,feed,date_of_scrape,Job Role,Job_ind,day,Month,Year,days_ago,experience,Tools,Soft Skills,Industry Skills,education,keyword_count
0,Posted on 21 Aug,Other,Full Time,"Job DescriptionRoles & ResponsibilitiesRCM Program Management: Lead the development and implementation of the  organization's RCM program. Establish RCM processes, procedures, and guidelines.  Coordinate with cross-functional teams to ensure the successful integration of RCM  practices across the organization Asset Criticality Analysis: Conduct comprehensive asset criticality analyses to identify and  prioritize the most critical equipment and systems within the organization. Develop and  maintain asset registers, failure modes and eƯects analyses (FMEA), and risk-based  maintenance strategies.  Reliability Engineering: Apply advanced reliability engineering techniques, including  Weibull analysis, root cause analysis, and statistical process control, to assess equipment  performance, identify failure modes, and recommend appropriate maintenance strategies. Maintenance Strategy Development: Collaborate with maintenance, operations, and  engineering teams to develop and implement tailored maintenance strategies for critical  assets. Utilize RCM principles to determine the optimal maintenance tasks, intervals, and  tactics for each asset.  Predictive and Condition-Based Maintenance: Oversee the implementation and  optimization of predictive and condition-based maintenance technologies, such as  vibration analysis, thermography, and oil analysis.Analyze data collected from these  technologies to predict and prevent equipment failures.  Maintenance Optimization: Continuously monitor and analyze maintenance data to  identify opportunities for optimization. Implement process improvements, such as  preventive maintenance task optimization, spare parts management, and resource  allocation, to enhance maintenance eƯiciency and eƯectiveness. Project Management: Lead and manage RCM-related projects, from planning to  implementation and evaluation. Develop project plans, allocate resources, monitor  progress, and ensure timely and successful project delivery.  Training and Knowledge Sharing: Provide training and mentorship to maintenance,  operations, and engineering personnel on RCM principles, methodologies, and best  practices. Collaborate with stakeholders to capture and share institutional knowledge  related to asset management.Continuous Improvement: Continuously seek opportunities to improve the organization's  RCM program. Benchmark against industry standards, implement best practices, and  leverage emerging technologies to enhance the reliability and performance of critical  assets.  Reporting and Analytics: Develop and maintain comprehensive reporting and analytical  capabilities to track the performance of the RCM program. Provide management with  actionable insights, recommendations, and performance metrics to support decision making.",Jaddarah Workforce Company,Engineer - Reliability-Centered Maintenance (RCM) III,https://www.naukrigulf.com/engineer-reliability-centered-maintenance-iii-jobs-in-saudi-arabia-in-jaddarah-workforce-company-2-to-8-years-n-cd-90171-jid-220824000074,2024-08-30,DATA ANALYST,4,30,8,2024,9,2-8,,"['analysis', 'decision making', 'insight', 'mentorship', 'organization', 'planning']",['metrics'],['bachelor'],1
2,Employer ActivePosted 2 days ago,Dammam/Khobar/Eastern Province,Full Time,"Job DescriptionRoles & Responsibilities1.   Specification Engineer (Electrical) Engineering Degree 10 years No of Req: 42.   Specification Engineer (Civil) Engineering Degree 10 years No of Req:43.   Specification Engineer (Mechanical) Engineering Degree 10 years No of Req: 24.   Projects Engineer (Electrical) Engineering Degree 10 years No of Req: 25.   Contracts Engineer Engineering Degree 10 years No of Req: 26.   Operation Engineer/Manager Engineering Degree (Electrical) 10 years No of Req: 2For Operation Programs7.   Project Manager Engineering Degree (Electrical) 15 years No of Req: 2(PMP, PRINCE2) and the experience in related fields such as PMO8.   Data Analyst IT Degree 10 years No of Req: 2(AGILE, Microsoft apps (Power BI, EXCEL), Python, C#, HTML, CSS, JavaScript) and the experience in related fields9.   Application Developer IT Degree 10 years No of Req: 2(AGILE, Microsoft apps (Power BI, EXCEL), Python, C#, HTML, CSS, JavaScript) and the experience in related fields No of Req: 2Key RequirementsShall be from Engineering consultancy backgroundShall have very good understanding and hands on experience w.r.t SEC standardsShall have excellent communication & reporting skillsShall have knowledge on below1) Development & revision of Standards, Specifications, Technical Scope of Work, and Procedures.2) Different Operational Excellency and Reliability programs3) Different Techno-economic Studies4) Root Cause Analysis.5) Design & Engineering Reviews6) Conducting Work in QA/QC & Technical Audits.7) Conducting various engineering studies e.g. Feasibility, Fact-Finding, Surveys, Optimization and Improvements.8) Providing engineering support and solution to address Distribution Network System problems/challenges that arise in the field.Renewable ProjectsCorrosion Audit Expert – 01 No.Bachelor degree with Min 10 yrs experience in conducting QA/QC Audit for Power & Renewables projects which shall include substations, OHL lines, Power plants, Solar and Wind plants.ISO Lead Auditor certifiedKnowledge on SEC/Saudi Aramco/ International standards for substations, OHL lines, Power plants, Solar and Wind plantsTesting & Commissioning Manager – 01 No.Bachelor degree with Min 15 yrs experience in Testing & Commissioning for Power & Renewables projects which shall include substations, OHL lines, Power plants, Solar and Wind plants.Knowledge on SEC/Saudi Aramco/ International standards for substations, OHL lines, Power plants, Solar and Wind plants",Confidential Company,Urgent Requirement for SEC Project,https://www.naukrigulf.com/urgent-requirement-for-sec-project-jobs-in-dammam-khobar-eastern-province-saudi-arabia-in-confidential-10-to-16-years-n-jid-280824000010,2024-08-30,DATA ANALYST,4,30,8,2024,ActivePosted,10-16,,['communication'],[],['bachelor'],6
4,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesResponsibilitiesUtilize SQL, Tableau, Google Sheets, and Excel to analyze data and generate insightful reports.Write and execute complex data queries to extract relevant information from various databases.Create compelling data visualizations to communicate findings to non-technical stakeholders.Work closely with other team members to understand their data needs and provide actionable insights.Demonstrate a high level of technical proficiency and continuously seek to improve your understanding of data analysis tools and techniques.Clearly articulate data findings and recommendations to diverse audiences, ensuring clarity and understanding.Requirements- Bachelor's degree in Computer Science, Data Science, Statistics, or a related field.- 5+ years of experience- Basic knowledge of SQL, Tableau, Google Sheets, and Excel.- Strong technical literacy and a passion for continuous learning in data analysis.- Ability to handle complex data queries and calculations with precision.- Bilingual proficiency (Arabic & English).- Excellent communication skills, both written and verbal.- Previous internship or project experience in data analysis is a plus but not required.",Noon Academy,Data Analyst,https://www.naukrigulf.com/data-analyst-jobs-in-riyadh-saudi-arabia-in-noon-academy-5-to-7-years-n-cd-10007898-jid-210524500016,2024-08-30,DATA ANALYST,4,30,8,2024,30,5-7,,"['analysis', 'communication', 'communication skills', 'continuous learning', 'insight', 'passion']","['data analysis', 'data visualization', 'extract']",['bachelor'],5
7,Employer ActivePosted Today,Jeddah,,"Job DescriptionRoles & ResponsibilitiesSalla, a leading e-commerce platform, is seeking a detail-oriented and highly motivated Data Quality Assurance Specialist to join our team. As a Data Quality Assurance Specialist, you will be responsible for ensuring the accuracy and integrity of our data, as well as implementing and maintaining data quality best practices. You will work closely with the data team to identify and resolve data quality issues, develop data quality metrics and reports, and provide recommendations for improvement. The ideal candidate has a strong attention to detail, excellent analytical skills, and a passion for maintaining high data quality standards. Responsibilities• Develop and implement data quality assurance strategies and processes.• Monitor and analyze data quality across various data sources and systems.• Identify and resolve data quality issues and inconsistencies.• Create and maintain data quality documentation and procedures.• Collaborate with data engineers and data analysts to improve data quality.• Develop and implement data validation and cleansing procedures.• Design and generate data quality reports and metrics.• Communicate data quality issues and recommendations to stakeholders.• Stay up-to-date with industry best practices and emerging trends in data quality assurance.",Salla,Data Quality Assurance Specialist,https://www.naukrigulf.com/data-quality-assurance-specialist-jobs-in-jeddah-saudi-arabia-in-salla-2-to-4-years-n-cd-10008634-jid-300824500387,2024-08-30,DATA ANALYST,4,30,8,2024,0,2-4,,"['accuracy', 'analytical skills', 'attention to detail', 'integrity', 'motivated', 'passion', 'responsible']",['metrics'],['bachelor'],1
8,Posted on 20 Aug,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJob DescriptionGeneric Accountabilities:Strategic Contribution• Develop and ensure effective cascading of the strategy into department business plans to ensure vertical alignment and horizontal integration with other interfacing departmental strategies.• Drive the continuous achievement of quality and customer experience standards in line with the overall business strategy.People Management• Manage the effective achievement of assigned objectives through the leadership of the department by setting of individual objectives, managing performance, developing, and motivating staff to maximize sectional performance.• Lead the talent development initiatives for the assigned department, collaborating with technical/discipline experts and thereby ensure the availability of talent to fit business requirements.• Act as a role model and drive adherence to organizational values and ethics by employees of the assigned department to foster a value driven culture within the organization.Budgeting and Financial Performance• Manage the preparation and recommend the department budget and monitor financial performance versus the budget while ensuring all sectional activities are conducted in line with the approved guidelines.Policies, Systems, Processes & Procedures• Manage the effective implementation of department policies, procedures and controls covering all areas of assigned department activities so that all relevant procedural/regulatory requirements are fulfilled while delivering a quality, cost-effective service.Continuous Improvement• Lead the identification of opportunities for continuous improvement and sustainability of systems, processes and practices considering global standards, productivity improvement and cost reduction.Customer Service Excellence• Manage the implementation of processes for successful client relationship management to enhance the customer journey in line with SPL s customer experience strategy.• Review and enhance customer experience management processes and procedures, monitor compliance to defined quality standards to ensure productivity and consistency of process performance.• Lead and guide the team to ensure proactive engagement with clients and provide solutions to achieve optimum client satisfaction and brand loyalty for SPL.Reporting• Ensure that all department reports are prepared timely and accurately and meet SPL requirements, policies, and quality standards.Job Specific Accountabilities:• Collaborate with data analysts to translate consumer data into functional and accessible information that can help the organization change or revise a product, service, marketing strategy, or sales tactic.• Manage strong client and vendor relationships to deliver consumer information that has a direct effect on the organization s business goals and ROI.• Manage the building of industry benchmarking to forecast market risks to SPL s market positions and execute mitigation plans.• Develop internal market insight tools and capabilities not relying only on agency services• Provide insight on new opportunities to target from local and global market research.• Support in the collection and study of information about customers, sales trends, products, and services to achieve SPL s future business and marketing plans.Skills• Sales Strategy & Planning• Data analytical skill set (MS Excel and PPT)• Market Insights• Sales Concepts Knowledge• Sales Lead Generation / Management• Revenue Forecasting• Customer Complaint Management• Relationship ManagementApply Now",Splonline,Market Intelligence and Research Director,https://www.naukrigulf.com/market-intelligence-and-research-director-jobs-in-riyadh-saudi-arabia-in-splonline-8-to-10-years-n-cd-10009415-jid-210824502221,2024-08-30,DATA ANALYST,4,30,8,2024,10,8-10,,"['discipline', 'initiative', 'insight', 'leadership', 'organization', 'research']",[],['bachelor'],3
10,Posted on 11 Aug,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJob SummaryWe're super excited to open the internship program in the data team to join our lovely team at Rize. Looking for a career in Data Science? Are you currently a university student in the data science and analytics field? Are you looking for practical training to level up your skills?Tailored for those with a passion for data analytics and modeling, this internship provides a comprehensive introduction to the science of data. Guided by seasoned leads.What will you be doing?Assist in developing and implementing data models and analytics. Assist in Analyzing data to identify trends and areas of improvement. Utilize algorithms and machine learning techniques. Assist in monitoring and assessing system performance and accuracy. Assist in providing technical support for data models. Learn to develop and document data engineering processes and procedures. Work closely with other stakeholders to ensure data accuracy and consistency. Creating and maintaining data reports and dashboards to track business performance Providing support to team members on data analysis-related tasks Requirements You're a perfect match if you haveEducation: Must be a university student enrolled in a relevant educational degree (2nd or 3rd year) through summer 2024 or later. Familiarity with statistics. Basic Python experience. Comfortable delivering presentations. Basic familiarity with Power BI and/or SQL. Strong problem-solving skills and attention to detail. Excellent communication skills, both written and verbal. Ownership mindset and focus on code quality are desirable. Positive attitude and willingness to learn. Fluency in Arabic and English. Benefits What do we offer? Diverse International team - Join a diverse international team where different perspectives and backgrounds enrich our collaborative culture. Flexibility - Enjoy the option to work full remote or hybrid, allowing you to balance work and life in a way that suits you best. Innovation - Shape the future of Proptech with your groundbreaking ideas and technological prowess. Direct Impact - See your ideas come to life and make tangible changes in an industry ripe for revolution. Fast-paced Learning - Grow personally and professionally every day with opportunities to master new skills in our dynamic start-up environment. Creative Freedom - Take the reins, innovate, and push boundaries with the freedom to experiment, learn, and grow at Rize. Close-knit Community - Join a collaborative, supportive team where your voice matters and your contributions are recognized and celebrated.",Rize,Internship - Data Analysis/ Science,https://www.naukrigulf.com/internship-data-analysis-science-jobs-in-riyadh-saudi-arabia-in-rize-0-to-1-year-n-cd-20010162-jid-120824500915,2024-08-30,DATA ANALYST,4,30,8,2024,19,0-1Year,,"['accuracy', 'analysis', 'attention to detail', 'collaborative', 'communication', 'communication skills', 'focus', 'passion', 'problem-solving', 'professional']","['data analysis', 'machine learning', 'monitoring', 'problem-solving skills', 'statistics']",[],10
11,Posted on 15 Aug,Saudi Arabia,,"Job DescriptionRoles & Responsibilities• Requirements & Summary Company : Saudi AramcoSkills : Business Analyst , IT - Analysis & ManagementExperience : 10 + YearsEducation : Bachelors/3-5 yr DegreeLocation : Saudi ArabiaAramco energizes the world economy.Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.OverviewWe are seeking a Senior Data Manager and Analyst to join the Exploration Geospatial & Data Management Solutions Division of Exploration.The Exploration Geospatial & Data Management Solutions Division is responsible for overseeing the development and use of data systems within Saudi Aramco. In addition, ensuring effective data management, formulating data capturing, governance, quality, analytics as well as automation techniques. Also, managing Exploration's structured, unstructured and geospatial data.The data analyst's primary role is to visualize and interpret data, analyze results and take steps to ensure that the data is governed and of good quality.Duties & ResponsibilitiesYou will be required to perform the following:• Create and enforce policies for effective data management. • Design data visualization solutions to monitor structured, unstructured and geospatial data and track Exploration business processes. • Champion development and deployment of data analytics solutions to support business decision making. • Assist with technical reports and data structuring when needed • Perform data exploration and analysis to detect data quality and integrity issues, provide solutions to measure and correct defects. • Devise and implement efficient and secure procedures for data handling and analysis, to enhance data integrity and security, with attention to all technical aspects • Contribute to Exploration data business processes, identify gaps and recommend improvements. • Lead and manage projects that support the digital transformation. • Conduct meetings with Exploration business stakeholders and gather data management requirements. • Serve as a data management representative and facilitate communication between the application developers and business stakeholders. • Mentor young professionals. Minimum Requirements• As the successful candidate you will hold a Bachelor's degree in Computer Science, Computer Engineering or a related field from a recognized and approved program. • You will have a minimum of 10 years professional experience in data analysis or data management, preferably in the oil and gas exploration industry. • You will be able to demonstrate your knowledge of the DAMA data management framework. CDMP certification is preferred. • You must have strong problem solving and analytical skills. • Knowledge of relational and/or dimensional database models is also necessary. You must be able to write complex SQL queries. Experience with big data is preferred. • Experience with BI/data analytics software is preferred. • Experience with geology and geophysics software is preferred. • Understanding of enterprise data architecture is preferred. • Excellent communication and collaboration skills. Working environmentOur high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world's biggest technical, logistical and environmental challenges, we invest heavily in talent development.We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs - one of the largest in the world.Apply NowRecommended Jobs For You",Saudi Aramco,Senior Data Manager And Analyst,https://www.naukrigulf.com/senior-data-manager-and-analyst-jobs-in-saudi-arabia-in-saudi-aramco-10-to-15-years-n-cd-10050428-jid-160824501252,2024-08-30,DATA ANALYST,4,30,8,2024,15,10-15,,"['analysis', 'analytical skills', 'collaboration', 'commitment', 'communication', 'decision making', 'discipline', 'integrity', 'professional', 'reliable', 'responsibility', 'responsible']","['big data', 'data analysis', 'data architecture', 'data visualization', 'transform']",[],8
13,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesYou will work with partnership with management of Payment Operations who provides end-to-end product coverage for all LOBs client , including scalable support structure that allows for high-volume through-put. The team has a strong risk management program tailored for local regulations and the technology platform suits end-to-end core product needs. Payment Operations provides unique offerings to different market segments.As a Reference data Analyst in Payment Operation, you need to manage   different components of workload, Account opening, maintenance activity in different application and other internal and external reporting on daily basis ensuring adherence to designated deadlines and controls. Job responsibilities• Account Opening with adherence to procedure and regulation.• Monitoring of queue to ensure it is completed. • To adhere to all established work and escalation processes. • To escalate all exceptional processes and maintain their audit trials for record purposes Prepare weekly and monthly metrics.• Strict adherence to all relevant Process and Procedures.• To investigate, analyze and resolve complex customer enquiries/requirements to provide required solutions in the operating environment.• To ensure that all Enquiries allocated to them are handled in a timely and accurate manner, exercising sound judgement based upon knowledge and experience, always.Required qualifications, capabilities, and skills• Up to 2 years of Banking Operations knowledge of current market practice. Fresh graduates are welcome.• Excellent interpersonal, verbal, and written communication skills   in is essential.• Ability to priorities, multi-task and manage own and others workload.• Professional manner, communication, and interpersonal skills",JPMorgan Chase,Operations - Transactions Processing Analyst,https://www.naukrigulf.com/operations-transactions-processing-analyst-jobs-in-riyadh-saudi-arabia-in-jpmorgan-chase-1-to-2-years-n-cd-10001025-jid-290724500577,2024-08-30,DATA ANALYST,4,30,8,2024,30,1-2,,"['communication', 'communication skills', 'design', 'interpersonal skills', 'written communication']",['metrics'],['bachelor'],1
14,Posted on 21 Aug,Riyadh,,"Job DescriptionRoles & ResponsibilitiesAbout This JobJoin us as an Online Data Analyst, where you will play a crucial role in managing data collection, analysis, and input for our online systems and social media platforms. This unique opportunity allows you to work full-time remotely and become an integral part of our team.Join us in making a difference through accurate data management and efficient workflow processes. We look forward to welcoming a dedicated Remote Data Entry Clerk to our team.ResponsibilitiesEnter data from source documents into prescribed computer databases, files, and forms accurately and efficiently.Verify accuracy and completeness of data by reviewing, correcting, deleting, or re-entering data.Maintain confidentiality regarding sensitive information.Respond to inquiries regarding data and information.RequirementsProven experience as a data entry clerk or similar position.Fast typing skills; knowledge of touch typing system is preferred.Excellent knowledge of word processing tools and spreadsheets (MS Office Word, Excel, etc.).Basic understanding of databases.Great attention to detail.High school diploma or equivalent.SkillsStrong organizational and time-management skills.Ability to work independently with minimal supervision.Good communication skills.Adaptability and willingness to learn new tasks.PrivilegesCompetitive pay based on experience.Flexible working hours.Remote work opportunity.Potential for growth and advancement within the company.",Number 29 Consultancy,Data Entry Operator,https://www.naukrigulf.com/data-entry-operator-jobs-in-riyadh-saudi-arabia-in-number-29-consultancy-2-to-4-years-n-cd-20010162-jid-220824502612,2024-08-30,DATA ANALYST,4,30,8,2024,9,2-4,,"['accuracy', 'analysis', 'attention to detail', 'communication', 'communication skills', 'organization']",[],[],1
15,Posted on 5 Aug,Riyadh,,"Job DescriptionRoles & ResponsibilitiesAbout The RoleMedia.Monks is looking for a talented Social Data Analyst with great knowledge of social analytics, social listening and a high level of English and Arabic. You will have to apply a combination of technical, business thinking and analytical skills to strengthen the company's value proposition in developing strategies through analysis, learning and recommendations based on an excellent command of data. The client you will be working for is one of the leaders in reimagining urban living in the KSA and you will be part of an amazing and exciting team that has grown exponentially over the last year, forecasting an even greater future!ResponsibilitiesExperience with social listening using tools such as Brandwatch/Sprinklr/Talkwalker to build queries and develop dashboards and alerts based on the reporting needs of the clients. Understanding of Boolean expression building is key for this role.Use social engagement tools such as Emplifi to understand community and content performance developing this into actionable insights for the business. Develop key insights backed by data which can be used to enhance the agency's offering to the client and improve overall performance.Generate daily, weekly and monthly content performance reports for our clients' platforms and collaborate in sessions with the content and creative teams to optimise the platform in terms of content, messages, formats and duration based on the insights and learning that emerge from the reportsMonitor and understand the behaviour of social media users through owned platforms and 3rd party.Keep abreast of new trends and optimisation strategies related to data and trend analysis.ToolsAnalytics: Brandwatch (or other social media listening tools), Google Analytics, Emplifi, Sprinklr, Google Data Studio, Adobe Analytics and other social media and market research toolsOrganisation: Google Suite (Google Docs, Google Sheets, Google Slides)Visualisation: Google Data Studio, Tableau or similarCompetencies And SkillsExperience in project management and presentation to different audiencesExperience with social media listening analysis: Queries creation, conversation and sentiment analysis.Experience in channel and content performance related to social mediaAble to work autonomously and a high level of ownership, ensuring deliverables and deadline accomplishment. High level of English and Arabic (direct contact with international clients and local peers)Experience in digital research or market researchStrategic thinking and focus on resultsClient facing experienceAble to work in a fast-paced working environmentAt Media.Monks, we believe in fostering an environment where a diversity of perspectives can thrive. We proactively work to design hiring processes that promote equity and inclusion while mitigating bias. We celebrate diversity and are committed to building a team that reflects the communities we serve. We welcome and encourage qualified applicants, from all backgrounds, who are excited to contribute to our mission.About MonksMonks is the global, purely digital, unitary operating brand of S4Capital plc. With a legacy of innovation and specialized expertise, Monks combines an extraordinary range of global marketing and technology services to accelerate business possibilities and redefine how brands and businesses interact with the world. Its integration of systems and workflows delivers unfettered content production, scaled experiences, enterprise-grade technology and data science fueled by AI managed by the industry s best and most diverse digital talent to help the world s trailblazing companies outmaneuver and outpace their competition.Monks was named a Contender in The Forrester Wave : Global Marketing Services. It has remained a constant presence on Adweek s Fastest Growing lists (2019-23), ranks among Cannes Lions' Top 10 Creative Companies (2022-23) and is the only partner to have been placed in AdExchanger s Programmatic Power Players list every year (2020-24). In addition to being named Adweek s first AI Agency of the Year (2023), Monks has been recognized by Business Intelligence in its 2024 Excellence in Artificial Intelligence Awards program in three categories: the Individual category, Organizational Winner in AI Strategic Planning and AI Product for its service Monks.Flow. Monks has also garnered the title of Webby Production Company of the Year (2021-24), won a record number of FWAs and has earned a spot on Newsweek s Top 100 Global Most Loved Workplaces 2023.We are an equal-opportunity employer committed to building a respectful and empowering work environment for all people to freely express themselves amongst colleagues who embrace diversity in all respects. Including fresh voices and unique points of view in all aspects of our business not only creates an environment where we can all grow and thrive but also increases our potential to produce work that better represents and resonates with the world around us.While we continue to grow our teams, please be mindful of fraudulent job postings and recruiting activities that may use our company name and information. Please be mindful to protect your personal information, especially your national identification number, and bank account information during a recruiting process. While Monks may reach out to potential candidates via LinkedIn, we will always ask applicants to apply through our website (https://monks.com/careers) and will never ask for payment or bank account information during the recruitment process.",Monks,Social Data Anaylst,https://www.naukrigulf.com/social-data-anaylst-jobs-in-riyadh-saudi-arabia-in-monks-3-to-5-years-n-cd-20010162-jid-060824500069,2024-08-30,DATA ANALYST,4,30,8,2024,25,3-5,,"['analysis', 'analytical skills', 'design', 'focus', 'innovation', 'insight', 'ownership', 'project management', 'research']",['project management'],[],6
16,Posted on 15 Aug,Saudi Arabia,,"Job DescriptionRoles & Responsibilities• Requirements & Summary Company : Saudi Aramco (ASC)Skills : IT - Analysis & Management , Piping EngineerExperience : 10 + YearsEducation : Bachelors/3-5 yr DegreeLocation : Saudi ArabiaAramco energizes the world economy.Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.OverviewWe are seeking a Senior Data Engineer to join the Corporate Data Office within our Digital Transformation Admin Area.The Corporate Data Office is responsible for establishing and executing world-class Corporate-wide data governance to ensure all data assets are proactively and efficiently governed and managed across Saudi Aramco, to foster a data driven organization and promote data value realization in line with its strategic goals as well to adequately comply with national and international data regulations.The Data Engineer will be responsible for expanding and optimizing data and data pipeline architecture, as well as optimizing data flow and collection for cross-functional teams.The Data Engineer will be an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up. The Data Engineer will support external software developers, database architects, data analysts, and data scientists on strategic data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects within the Corporate Data Officer and beyond.Duties & Responsibilities• Create and maintain optimal data pipeline architecture for the Corporate Data Office; • Assemble large, complex data sets that meet functional / non-functional business requirements; • Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. • designing and building new, cutting-edge Data Quality management product features • Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources; • Build data analytics tools that utilize the data pipeline to provide actionable insights into data compliance, operational efficiency, and other key business performance metrics; • Optimize the performance of Corporate data platforms and services to ensure that they can handle large volumes of data and support real-time processing and analysis. • Build out Corporate data quality checks and develop processes for identifying and resolving data quality issues. • Develop a corporate data library / metadata repository including best practice for development of data transformation specifications; • Enable the engineering components to the rollout of the Corporate data strategy framework, with a focus on improvement of data quality and the protection of sensitive data through related tools and architecture. • Establishes measures to chart progress related to the completeness and quality of metadata for enterprise information; to support reduction of data redundancy and fragmentation and elimination of unnecessary movement of data; and to improve data quality. Education & Experience Requirements• Bachelor's degree in Computer Science, Management of Information System, or Information Management from a recognized and approved program. An advanced degree is preferred. • Ten (10) years of experience with large-scale data management and oversight experience • Candidate must have knowledge of industry leading data quality and data protection management practices. • Candidate should have prior experience of implementing data governance platforms/tooling e.g. Informatica, Collibra, Alation etc.... • Candidate will have experience of creating data pipelines, ETL processes, data modeling, and data quality rules is highly desirable. • Candidate will be able to conduct data profiling, cataloguing, and mapping for technical design and construction of technical data flows • Candidate will be able to demonstrate consulting skills, with change management concepts and strategies, including communication, culture change and performance measurement system design. • knowledge of risk data architecture particularly within the Oil and Gas sector. Working environmentOur high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world's biggest technical, logistical and environmental challenges, we invest heavily in talent development.We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs - one of the largest in the world.Apply NowRecommended Jobs For You",Saudi Aramco (ASC),Data Engineer,https://www.naukrigulf.com/data-engineer-jobs-in-saudi-arabia-in-saudi-aramco-10-to-12-years-n-cd-10050428-jid-160824501197,2024-08-30,DATA ANALYST,4,30,8,2024,15,10-12,,"['analysis', 'commitment', 'communication', 'design', 'discipline', 'focus', 'initiative', 'insight', 'organization', 'professional', 'reliable', 'responsibility', 'responsible']","['data architecture', 'data governance', 'data modeling', 'data pipelines', 'extract', 'metrics', 'transform']",['bachelor'],6
17,Posted 4 days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesAbout This JobJoin us as an Online Data Analyst, where you will play a crucial role in managing data collection, analysis, and input for our online systems and social media platforms. This unique opportunity allows you to work full-time remotely and become an integral part of our team.Join us in making a difference through accurate data management and efficient workflow processes. We look forward to welcoming a dedicated Remote Data Entry Clerk to our team.ResponsibilitiesEnter data from source documents into prescribed computer databases, files, and forms accurately and efficiently.Verify accuracy and completeness of data by reviewing, correcting, deleting, or re-entering data.Maintain confidentiality regarding sensitive information.Respond to inquiries regarding data and information.RequirementsProven experience as a data entry clerk or similar position.Fast typing skills; knowledge of touch typing system is preferred.Excellent knowledge of word processing tools and spreadsheets (MS Office Word, Excel, etc.).Basic understanding of databases.Great attention to detail.High school diploma or equivalent.SkillsStrong organizational and time-management skills.Ability to work independently with minimal supervision.Good communication skills.Adaptability and willingness to learn new tasks.PrivilegesCompetitive pay based on experience.Flexible working hours.Remote work opportunity.Potential for growth and advancement within the company.",Wind Energy Hosting,Data Entry Clerk,https://www.naukrigulf.com/data-entry-clerk-jobs-in-riyadh-saudi-arabia-in-wind-energy-hosting-3-to-5-years-n-cd-20010162-jid-260824501896,2024-08-30,DATA ANALYST,4,30,8,2024,4,3-5,,"['accuracy', 'analysis', 'attention to detail', 'communication', 'communication skills', 'organization']",[],[],1
