,posted,location,jobType,description,name,title,feed,date_of_scrape,Job Role,Job_ind,day,Month,Year,days_ago,experience,Tools,Soft Skills,Industry Skills,education,keyword_count
1,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesLucidya is a leader in utilizing advanced technology to drive innovation and deliver exceptional solutions in the AI and machine learning space. Our focus is on developing sophisticated AI systems that enhance our products and transform industries.We are looking for an experienced AI Manager to lead our AI initiatives. The ideal candidate should have a strong background in MLOps, machine learning (ML), and artificial intelligence (AI), with proven expertise in developing and deploying large language models (LLMs). This role is critical for driving our AI strategy, managing a team of data scientists and engineers, and overseeing AI projects from conception to deployment.As an AI Manager at Lucidya, you will be instrumental in guiding the development and execution of AI strategies across the organization. You will work closely with cross-functional teams to identify AI opportunities, manage AI research and development, and ensure the successful implementation of AI technologies. The ideal candidate should have a solid background in AI development, a proven track record in leading AI projects, and a deep understanding of machine learning and deep learning techniques.This role offers the chance to work with cutting-edge technologies, shape the AI roadmap, and make a significant impact on our products and services. If you are passionate about AI and possess strong leadership skills, we want to hear from you.",Lucidya,AI Manager,https://www.naukrigulf.com/ai-manager-jobs-in-riyadh-saudi-arabia-in-lucidya-3-to-7-years-n-cd-10008799-jid-210824501682,2024-10-08,DATA SCIENTIST,3,8,10,2024,30,3-7,,"['focus', 'initiative', 'innovation', 'leadership', 'organization', 'passion', 'research']","['deep learning', 'machine learning', 'transform']",[],2
2,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesYou will be responsible forWork closely with all departments within Tourism Data & Insights to understand and fulfil their data structuring, model development and big data analysis requirementsDevelop analytics tools, machine learning algorithms and statistical methods for use in descriptive, predictive and prescriptive modellingIdentify various internal and external sources for reliable and accurate data and information that can be leveraged for STAExtract data from identified sources, discard irrelevant information and organize it in required format analysisDevise and recommend data-driven solutions to pressing challenges across the organizationPerform other activities as and when requiredYou will needRecommended 6 years of experience in relevant fieldBachelor s degree in Marketing, Business Analytics, Statistics, Engineering or a related field",Saudi Tourism Authority,Data Science & ML Manager,https://www.naukrigulf.com/data-science-ml-manager-jobs-in-riyadh-saudi-arabia-in-saudi-tourism-authority-6-to-8-years-n-cd-10008890-jid-090824500625,2024-10-08,DATA SCIENTIST,3,8,10,2024,30,6-8,,"['analysis', 'organization', 'reliable', 'responsible']","['big data', 'data analysis', 'machine learning']",[],5
3,Posted on 24 Sep,Riyadh,,"Job DescriptionRoles & ResponsibilitiesResponsibilities • Provide expertise in the design and implementation of Gender and Diversity Statistics policies and procedures covering all areas of activity ensuring results achievement effectively and efficiently • Provide guidance in the identification and implementation of opportunities for continuous improvement of systems, processes, and practices • Remain abreast of Gender and Diversity Statistics leading practice and new trends, and identify recommendations for corrective measures, updates and improvements where required • Establish working relationships with relevant internal and external stakeholders • Provide expertise and guidance in identifying stakeholder engagement barriers and recommend best courses of action • Actively gain exposure and insights to local market development, business opportunities and the existing regulatory landscape • Manage, guide, and assist team to perform operations in accordance with set policies and procedures • Collaborate with Human Resources function to identify and recruit talent for Gender and Diversity Statistics • Set performance objectives, provide necessary support, evaluate / appraise incumbents and provide regular feedback on performance • Promote a high-performance working environment embracing the company's values • Guide the development of data analysis guidelines and plans, and identify potential partners and external experts to support the company data analysis initiatives and projects • Assess and prioritize business needs and data analysis challenges, propose relevant solutions and support in the development of business cases for new data analysis initiatives / projects • Review and assess technical proposals to provide expert opinion and recommendations as required, and engage with concerned stakeholders as needed for presentations • Oversee the coordination between concerned internal and external stakeholders to ensure alignment on data analysis requirements and expectations • Support in developing implementation plans for data analysis projects and initiatives, provide expert opinion as needed and ensure communication and alignment between concerned stakeholders • Direct data gathering, provide advice on the data collected from multiple sources and recommend new data sources when needed • Oversee the portfolio of data analysis projects and initiatives, and provide guidance and consultations as needed • Oversee the development, testing and implementation of technical solutions while ensuring alignment with pre-defined guidelines, requirements, and expectations • Guide the coordination between internal and external stakeholders throughout the data analysis lifecycle and resolve escalated issues as needed • Oversee data analysis projects and initiatives to ensure compliance with pre-set guidelines and plans, and resolve escalated issues as needed • Review finalized data analysis outcomes and reports and evaluate against requirements and expectations to direct needed corrections or changes • Guide the development of periodical reports and provide expert opinion as needed to address issues and close gaps identified by low performing KPIs Qualifications• 9+ years of experience in a Data Science field• Bachelor s Degree in Big Data and Analytics or equivalent is required • Master s Degree in Big Data and Analytics or equivalent is preferred • Doctorate s Degree in Big Data and Analytics or equivalent is preferred • Proficiency in Microsoft office • Proficiency in English • Focuses on Results and Quality • Demonstrates Customer Centricity • Displays Integrity and Professionalism • Innovates and Demonstrates Agility",The Professionals,Data Science Expert,https://www.naukrigulf.com/data-science-expert-jobs-in-riyadh-saudi-arabia-in-the-professionals-9-to-11-years-n-cd-40001756-jid-240924500012,2024-10-08,DATA SCIENTIST,3,8,10,2024,14,9-11,,"['analysis', 'communication', 'coordination', 'design', 'initiative', 'insight']",['data analysis'],['bachelor'],5
5,Employer ActivePosted 1 day ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJob DescriptionAs a Staff Data Engineer, you will be responsible for building and optimizing our data infrastructure, ensuring reliable data pipelines, and collaborating closely with cross-functional teams (Product, Data Science, and Engineering). Your expertise will help drive data-driven decision-making across the company, while scaling our systems to meet the growing demands of the business.Key Responsibilities• Architect, build, and maintain scalable data pipelines and ETL processes to support real-time and batch data processing.• Collaborate with Data Scientists, Product Managers, and other Engineers to ensure data needs are met for analytics, machine learning, and reporting.• Design and optimize data storage solutions (data lakes, warehouses, etc.) for performance and scalability.• Implement best practices in data governance, security, and privacy compliance.• Lead and mentor a team of data engineers to ensure high-quality data engineering practices.• Troubleshoot data-related issues and perform root cause analysis to ensure data reliability and accuracy.• Proactively identify opportunities to improve data architecture and processes for better efficiency and cost-effectiveness.",Delivery Hero,Staff Data Engineer,https://www.naukrigulf.com/staff-data-engineer-jobs-in-riyadh-saudi-arabia-in-delivery-hero-8-to-10-years-n-cd-10050787-jid-071024500689,2024-10-08,DATA SCIENTIST,3,8,10,2024,,8-10,,"['accuracy', 'analysis', 'decision-making', 'reliable', 'responsible']","['data architecture', 'data governance', 'data pipelines', 'machine learning']",['bachelor'],3
6,Posted on 26 Sep,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesTechnical Skills:• 3+ years of experience in Rust development, with a solid understanding of systems programming, performance optimization, and concurrency.• Familiarity with machine learning concepts, particularly reinforcement learning, is highly desirable.• Experience with human-computer interaction, user feedback systems, or similar domains is a plus.• Proficiency with version control systems (e.g., Git) and CI/CD pipelines. About the RoleWe are seeking a proficient Rust Developer with a strong interest in machine learning and human-computer interaction to join our team. In this role, you will contribute to the development and refinement of large language models (LLMs) by participating in Reinforcement Learning from Human Feedback (RLHF) tasks. Your work will involve building tools to facilitate human feedback, as well as directly providing insights to guide the training and improvement of LLMs Key Responsibilities:• Participate in RLHF tasks by providing human feedback on LLM outputs, helping to guide model training.• Evaluate the responses generated by LLMs, identifying areas where the model needs improvement and providing qualitative feedback.• Work closely with data scientists and ML engineers to ensure that feedback is accurately reflected in the model s learning process.• Collaborate with cross-functional teams to understand the requirements for human feedback in the RLHF process.• Provide insights into how human feedback can be systematically incorporated into model training and improvement.• Document processes and best practices for providing and integrating human feedback in LLM training.• Stay informed about the latest advancements in reinforcement learning, LLMs, and human-computer interaction.• Experiment with new methods and tools to improve the collection and integration of human feedback in RLHF tasks.Analytical Skills:• Strong problem-solving skills, with the ability to analyze and improve the efficiency of RLHF tasks.• Experience in evaluating and providing constructive feedback on AI/ML outputs.",Client of YO HR Consultancy,Sr Rust Developer,https://www.naukrigulf.com/sr-rust-developer-jobs-in-saudi-arabia-in-client-of-yo-hr-consultancy-4-to-6-years-n-cd-50000339-jid-260924500945,2024-10-08,DATA SCIENTIST,3,8,10,2024,12,4-6,,"['insight', 'problem-solving']","['machine learning', 'problem-solving skills']",['bachelor'],3
7,Posted on 26 Sep,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesLocation: Anywhere in the World Permanent Remote (Europe, Latam, Asia )Contract length  -6 MonthsOpportunit y- Full Time, 8 hours,Must-Have:Total Years Of exp- 4+ years experience mandatoryMandatory Skills: Rust - min 3 yrs, CI/CD - min 3 yrs, Git - min 3 yrsAbout the RoleWe are seeking a proficient Rust Developer with a strong interest in machine learning and human-computer interaction to join our team. In this role, you will contribute to the development and refinement of large language models (LLMs) by participating in Reinforcement Learning from Human Feedback (RLHF) tasks. Your work will involve building tools to facilitate human feedback, as well as directly providing insights to guide the training and improvement of LLMs Key Responsibilities:• Participate in RLHF tasks by providing human feedback on LLM outputs, helping to guide model training.• Evaluate the responses generated by LLMs, identifying areas where the model needs improvement and providing qualitative feedback.• Work closely with data scientists and ML engineers to ensure that feedback is accurately reflected in the model s learning process.• Collaborate with cross-functional teams to understand the requirements for human feedback in the RLHF process.• Provide insights into how human feedback can be systematically incorporated into model training and improvement.• Document processes and best practices for providing and integrating human feedback in LLM training.• Stay informed about the latest advancements in reinforcement learning, LLMs, and human-computer interaction.• Experiment with new methods and tools to improve the collection and integration of human feedback in RLHF tasks.Requirements:Technical Skills:• 3+ years of experience in Rust development, with a solid understanding of systems programming, performance optimization, and concurrency.• Familiarity with machine learning concepts, particularly reinforcement learning, is highly desirable.• Experience with human-computer interaction, user feedback systems, or similar domains is a plus.• Proficiency with version control systems (e.g., Git) and CI/CD pipelines.• Analytical Skills: • Strong problem-solving skills, with the ability to analyze and improve the efficiency of RLHF tasks.• Experience in evaluating and providing constructive feedback on AI/ML outputs.",Client of YO HR Consultancy,Rust Developer,https://www.naukrigulf.com/rust-developer-jobs-in-saudi-arabia-in-client-of-yo-hr-consultancy-4-to-5-years-n-cd-50000339-jid-260924501251,2024-10-08,DATA SCIENTIST,3,8,10,2024,12,4-5,,"['insight', 'problem-solving']","['machine learning', 'problem-solving skills']",['bachelor'],3
8,Posted on 16 Sep,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesAre you an AI Engineer ready to develop cutting-edge artificial intelligence solutions? We have an exciting opportunity for you!About Our Client: We are hiring for a top-tier software company in KSA known for its advancements in artificial intelligence. This company is dedicated to leveraging AI to create innovative solutions that drive business transformation.The Role: As an AI Engineer, you will design, develop, and implement AI models and algorithms. You will work with large datasets to train and deploy AI solutions that solve complex problems and enhance business operations.What You'll Do:• Design and develop AI models and algorithms• Work with large datasets to train and evaluate AI solutions• Implement AI models in production environments• Collaborate with data scientists and engineers to integrate AI solutions• Monitor and improve model performance and accuracy• Stay updated on the latest advancements in AIWhat We're Looking For:• 3-5 years of experience in AI engineering• Proficiency in programming languages (e.g., Python, R)• Strong understanding of AI frameworks (e.g., TensorFlow, PyTorch)• Experience with data preprocessing and feature engineering• Excellent problem-solving and analytical skillsBenefits:• Competitive salary• Health insurance• Professional development opportunities• Flexible working hours• Exciting and innovative projects",Client of Jadeer,AI Engineer,https://www.naukrigulf.com/ai-engineer-jobs-in-saudi-arabia-in-client-of-jadeer-3-to-5-years-n-cd-50000332-jid-160924501949,2024-10-08,DATA SCIENTIST,3,8,10,2024,22,3-5,,"['accuracy', 'analytical skills', 'design', 'problem-solving']","['feature engineering', 'transform']",['bachelor'],6
9,Posted on 26 Sep,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesLLM - Python for Machine Learning Experience:  2 - 15 YearsLocation - Permanent Remote Anywhere in the worldContract Duration:  6 MonthsOpportunity-  Full Time, 8 hours, 5 hours Mandatory overlap with PSTTotal Years Of exp- 2+ years MandatoryMandatory Skills - Python: min 2 years, Python for Data Science: min 1 yr, Machine Learning: min 1 yr, PyTorch: min 1 yr, Keras: min 1 yr, Tensorflow: min 1 yrKey skills: Python, ML, PyTorch, Keras, TensorFlowJob Responsibilities:• Develop, train, and deploy machine learning models using TensorFlow and/or PyTorch.• Implement machine learning models and preprocessing pipelines using Scikit-learn.• Apply supervised and unsupervised learning algorithms, including SVM, Decision Trees, Random Forest, and k-NN, to solve complex problems.• Design and implement deep learning architectures such as CNNs, RNNs, GANs, and transfer learning models.• Explore and apply reinforcement learning techniques to enhance AI solutions.Job Requirements:• Bachelor s/Master s degree in Engineering, Computer Science, or a related field.• At least 2+ years of experience as a Python-focused Engineer.• 1+ years of experience with Python-based frameworks for machine learning.• Proficiency in TensorFlow and/or PyTorch for model development and deployment.• Strong knowledge of Scikit-learn for machine learning model implementation.• In-depth understanding of supervised and unsupervised learning algorithms, as well as deep learning architectures.Nice to Have:• Experience with Keras for quick prototyping of deep learning models.• Proficiency in Pandas and Numpy for data manipulation and preprocessing.• Familiarity with Large Language Models (LLMs) and their applications in AI.• Excellent spoken and written English communication skills.",Client of YO HR Consultancy,Machine Learning Engineer - LLM,https://www.naukrigulf.com/machine-learning-engineer-llm-jobs-in-saudi-arabia-in-client-of-yo-hr-consultancy-2-to-4-years-n-cd-50000339-jid-260924501305,2024-10-08,DATA SCIENTIST,3,8,10,2024,12,2-4,,"['communication', 'communication skills', 'focus']","['data manipulation', 'deep learning', 'machine learning']",['bachelor'],10
10,Posted on 26 Sep,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesJob Responsibilities:• Develop, train, and deploy machine learning models using TensorFlow and/or PyTorch.• Implement machine learning models and preprocessing pipelines using Scikit-learn.• Apply supervised and unsupervised learning algorithms, including SVM, Decision Trees, Random Forest, and k-NN, to solve complex problems.• Design and implement deep learning architectures such as CNNs, RNNs, GANs, and transfer learning models.• Explore and apply reinforcement learning techniques to enhance AI solutions.Job Requirements:• Bachelor s/Master s degree in Engineering, Computer Science, or a related field.• At least 2+ years of experience as a Python-focused Engineer.• 1+ years of experience with Python-based frameworks for machine learning.• Proficiency in TensorFlow and/or PyTorch for model development and deployment.• Strong knowledge of Scikit-learn for machine learning model implementation.• In-depth understanding of supervised and unsupervised learning algorithms, as well as deep learning architectures.Nice to Have:• Experience with Keras for quick prototyping of deep learning models.• Proficiency in Pandas and Numpy for data manipulation and preprocessing.• Familiarity with Large Language Models (LLMs) and their applications in AI.• Excellent spoken and written English communication skills.",Client of YO HR Consultancy,Machine Learning Engineer,https://www.naukrigulf.com/machine-learning-engineer-jobs-in-saudi-arabia-in-client-of-yo-hr-consultancy-2-to-5-years-n-cd-50000339-jid-260924501097,2024-10-08,DATA SCIENTIST,3,8,10,2024,12,2-5,,"['communication', 'communication skills', 'focus']","['data manipulation', 'deep learning', 'machine learning']",['bachelor'],9
11,Posted on 26 Sep,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesMachine Learning Engineer Lead - LLM/Python/GenAIOpportunity: Full Time, 8 hours India timeContract length: 6-12 MonthsMust-Have:Total Years Of exp- 7+ years experience mandatoryMandatory Skills: Python- 7 years, Machine Learning - 3 years, LLM - 3 years. Solid understanding of cloud services, including Azure, GCP, or AWSIntroductionWe are seeking experienced professionals with expertise in Large Language Models (LLM) to join a dynamic team working on next-generation products. In this role, you will collaborate with other engineers across various skill sets, driving innovative solutions for our clients.Required Skills• 7+ years of professional experience in building Machine Learning models & systems• 1+ years of hands-on experience with LLMs and Generative AI, particularly prompt engineering, RAG, and agents• Expertise in business analysis, requirement gathering, and solution workflow design for GenAI/ML projects• Proven ability to drive client engagement and align development teams toward a technical roadmap• Proficient in programming with Python, Langchain, and SQL• Solid understanding of cloud services, including Azure, GCP, or AWS• Excellent communication skills for effective collaboration with business SMEs",Client of YO HR Consultancy,Machine Learning Engineer Lead,https://www.naukrigulf.com/machine-learning-engineer-lead-jobs-in-saudi-arabia-in-client-of-yo-hr-consultancy-7-to-8-years-n-cd-50000339-jid-260924501230,2024-10-08,DATA SCIENTIST,3,8,10,2024,12,7-8,,"['analysis', 'collaboration', 'communication', 'communication skills', 'design', 'professional']",['cloud'],[],6
12,Posted on 30 Sep,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJob LocationRiyadh,  Saudi ArabiaExperience4 to 10 yearsQualification LevelGraduateJob FunctionIT - SoftwareSkillsetExtend existing ML libraries and frameworksJobseeker NationalityJobseekers from any countryDeep Learning EngineerRequirements :  Having Bachelor Degree in Computer Science / Information Technology  Must have 4 years of experience  Study and transform data science prototypes  Design machine learning and deep learning systems and models  Research and implement appropriate ML&DL algorithms and tools  Develop machine learning applications according to requirements  Select appropriate datasets and data representation methods  Run machine learning tests and experiments  Perform statistical analysis and fine-tuning using test results  Train and retrain systems when necessary  Use multiple models in some use case  Extend existing ML libraries and frameworksLocation:- Riyadh",United Arab Technology,Deep Learning Engineer,https://www.naukrigulf.com/deep-learning-engineer-jobs-in-riyadh-saudi-arabia-in-united-arab-technology-4-to-10-years-n-cd-20010005-jid-300924501555,2024-10-08,DATA SCIENTIST,3,8,10,2024,8,4-10,,['analysis'],"['deep learning', 'machine learning', 'statistical analysis', 'transform']",['bachelor'],3
13,Posted on 16 Sep,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesReady to push the boundaries of what's possible with machine learning? Become our next Machine Learning Scientist!About Our Client: We are recruiting for a renowned software company in KSA that excels in machine learning research and application. This company is dedicated to advancing the field of machine learning and applying it to real-world problems.The Role: As a Machine Learning Scientist, you will conduct research and develop machine learning models and algorithms. You will work on cutting-edge projects that require innovative solutions and collaborate with cross-functional teams to implement your findings.What You'll Do:• Conduct research on machine learning algorithms and techniques• Develop and implement machine learning models• Work with large datasets to train and evaluate models• Collaborate with cross-functional teams to integrate machine learning solutions• Publish research findings and present at conferences• Stay updated on the latest advancements in machine learningWhat We're Looking For:• 4-6 years of experience in machine learning research• Proficiency in programming languages (e.g., Python, R)• Strong understanding of machine learning frameworks (e.g., TensorFlow, PyTorch)• Excellent problem-solving and analytical skills• Strong communication and collaboration skillsBenefits:• Competitive salary• Health insurance• Professional development opportunities• Flexible working hours• Innovative and research-focused work environment",Client of Jadeer,Machine Learning Scientist,https://www.naukrigulf.com/machine-learning-scientist-jobs-in-saudi-arabia-in-client-of-jadeer-4-to-6-years-n-cd-50000332-jid-160924501943,2024-10-08,DATA SCIENTIST,3,8,10,2024,22,4-6,,"['analytical skills', 'collaboration', 'communication', 'focus', 'problem-solving', 'research']",['machine learning'],[],5
0,Posted 30+ days ago,Riyadh,Full Time,"Job DescriptionRoles & ResponsibilitiesDevelop and implement a comprehensive performance monitoring and reporting framework for the projects.Oversee the collection, analysis, and reporting of key performance indicators (KPIs) across all departments.Ensure that performance data is accurate, reliable, and consistent.Analyze performance data to identify trends, patterns, and areas for improvement.Provide regular reports and updates to senior management on performance against targets and goals.Work closely with department heads to develop action plans to address performance issues and improve overall performance.Coordinate with IT department to ensure that performance monitoring and reporting systems are functioning optimally.Stay up-to-date with industry best practices in performance monitoring and reporting.Train and mentor staff in performance monitoring and reporting techniques and best practices.Lead and manage a team of performance monitoring and reporting professionals.Informs themselves of the relevant Quality, Environmental, Safety and Occupational Health Policies, Manuals and Procedures in place within Hill International, and ensures continued compliance with these requirements while employed by Hill.Perform other duties as assigned by the line manager/supervisor.",Hill International (Middle East) Ltd.,Senior Performance Monitoring & Reporting Engineer,https://www.naukrigulf.com/senior-performance-engineer-jobs-in-riyadh-saudi-arabia-in-hill-international-ltd-15-to-20-years-m-cd-49374-jid-020924000024,2024-10-08,DATA ANALYST,4,8,10,2024,30,15-20,,"['analysis', 'professional', 'reliable']",['monitoring'],['bachelor'],2
2,Posted on 12 Sep,Riyadh,,"Job DescriptionRoles & ResponsibilitiesathGADLANG is looking for a Data Scientist Analyst for our reputable client.Position Overview:We are seeking a highly motivated and skilled Data Scientist to join our dynamic team. The Data Scientist will be responsible for analyzing large datasets, and providing data-driven insights to support strategic decision-making within the portfolio management team. This role will focus on extracting valuable information from various data sources, enabling the organization to optimize asset performance, forecast trends, and make informed investment decisions. The Data Scientist will collaborate closely with other departments to ensure that data analytics are integrated into the company s overall strategy.Responsibilities:• Collect, process, and analyze large datasets from multiple sources, including financial, operational, and market data.• Identify patterns, trends, and correlations within the data that can provide actionable insights for decision-making.• Collaborate with the portfolio management, finance, and operations teams to integrate data.• Analytics into business planning and decision-making processes.• Provide recommendations on optimizing asset performance, reducing costs, and maximizing returns based on data-driven insights.• Create interactive dashboards and visualizations that allow stakeholders to explore and understand key metrics and trends.• Ensure that data visualizations are tailored to the needs of different audiences, from senior management to operational teams.• Establish and maintain data governance practices to ensure the accuracy, consistency, and security of data.• Foster a data-driven culture within the organization by promoting the value of analytics and encouraging the use of data in decision-making.Requirements:• Bachelor s degree in Data Science, Computer Science, Statistics, Mathematics, or a related field. A master s degree or Ph.D. in a relevant discipline is preferred.• At least 5-8 years of experience in data science, analytics, or a related field, with a strong focus on data-driven decision support.• Proficiency in programming languages such as Python, R, or SQL.• Strong knowledge of machine learning algorithms, statistical analysis, and data mining techniques.• Experience with data visualization tools such as Tableau, Power BI, or similar platforms.• Ability to translate complex data into actionable insights and communicate them effectively to non-technical stakeholders.• Experience in working with large datasets and databases, including cloud-based data storage solutions.• Strong problem-solving skills and a proactive approach to identifying and addressing challenges.• Ability to independently drive initiatives, from concept to implementation, within the data science domain.• Excellent communication skills, with the ability to work collaboratively across departments and present data-driven insights to diverse teams.",GADLANG MANAGEMENT CONSULTANTS,Data Scientist Analyst,https://www.naukrigulf.com/data-scientist-analyst-jobs-in-riyadh-saudi-arabia-in-gadlang-management-consultants-5-to-8-years-n-cd-10002010-jid-120924500077,2024-10-08,DATA ANALYST,4,8,10,2024,26,5-8,,"['accuracy', 'analysis', 'collaborative', 'communication', 'communication skills', 'decision-making', 'discipline', 'focus', 'initiative', 'insight', 'motivated', 'organization', 'planning', 'problem-solving', 'responsible']","['cloud', 'data governance', 'data mining', 'data visualization', 'extract', 'machine learning', 'metrics', 'problem-solving skills', 'statistical analysis']",['bachelor'],15
3,Posted on 13 Sep,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJob Description:We are seeking a highly skilled and experienced Data Analyst and BI Developer to join our dynamic team. The ideal candidate will have a minimum of 5 years of professional experience, with a proven track record in developing comprehensive reports and dashboards. A strong background in building BI solutions, combined with proficiency in writing advanced SQL queries and DAX expressions, is essential. Familiarity with the Microsoft Power Platform suite, including Power Apps and Power Automate, is highly advantageous.Key Responsibilities:• Design, develop, and maintain BI reports, dashboards, data models, as well as applications and workflows using PowerApps and Power Automate, to support business requirements.• Craft and optimize complex SQL queries to extract, transform, and analyze data from multiple sources.• Develop and enhance DAX expressions for data modeling and analysis within Power BI.• Continuously stay informed of the latest trends and developments in BI tools, SQL, DAX, and the Power Platform suite, including PowerApps and Power Automate.Qualifications:• Bachelor s degree in Computer Science, Information Technology, or a related field.• Minimum of 5 years of hands-on experience as a BI Developer, Data Analyst, or in a related role.• Proficiency in writing complex SQL queries and optimizing database performance.• Advanced expertise in DAX expressions for BI solutions.• Experience with Microsoft Power Platform (Power Apps, Power Automate) is a strong asset.• Relevant certifications in BI tools, SQL, or the Power Platform suite are preferred, but not mandatory.",Parsons Corporation,BI Developer,https://www.naukrigulf.com/bi-developer-jobs-in-riyadh-saudi-arabia-in-parsons-corporation-5-to-10-years-n-cd-10003462-jid-130924500100,2024-10-08,DATA ANALYST,4,8,10,2024,25,5-10,,"['analysis', 'professional']","['data modeling', 'extract', 'transform']",['bachelor'],5
6,Posted on 23 Sep,Riyadh,,"Job DescriptionRoles & Responsibilities  Job Description  OVERVIEW  Job Title  Recruiter   Outsourcing Division  Direct Reporting Relationships  VP Business  Supervises (Job Title):    Department  Outsourcing/Managed Services Division  Section  n/a  Unit  n/a  Location  Riyadh, Kingdom Of Saudi Arabia  Role Purpose  We are looking for an experienced and dynamic Recruiter to join our Outsourcing Division. The Recruiter will be responsible for identifying, attracting, and hiring top talent for a variety of roles across multiple industries, including technical, financial, and other roles. This role involves managing the entire recruitment process from sourcing candidates to onboarding, ensuring the company s staffing needs are met efficiently and effectively.  KEY RESPONSIBILITIES    End-to-End Recruitment: Manage the entire recruitment life cycle including sourcing, screening, interviewing, and selecting candidates for various roles within the outsourcing division.  Talent Sourcing: Utilize various recruitment channels, such as job boards (LinkedIn, Bayt, Monster), social media, and networking, to source high-quality candidates.  Manage the recruitment of IT professionals such as software engineers, IT support, cybersecurity specialists, data analysts, and other technical positions relevant to the clients.  Identify and hire talent for industries like Oil & Gas, Manufacturing, BFSI and Telecom, with a focus on technical roles specific to each sector.  Develop and implement recruitment strategies to attract talent for risk management, compliance, investment banking, financial analysis, and audit positions.  Stay informed on market trends to respond to staffing needs for roles in banking operations, insurance underwriters, actuaries, and financial consultants .  Stakeholder Management: Work closely with hiring managers and department heads to understand their recruitment needs and develop customized hiring strategies.  Candidate Pipeline Management: Build and maintain a robust pipeline of potential candidates for both current and future roles.  Job Posting & Marketing: Create and post job descriptions on relevant platforms and maintain the company s employer brand to attract top talent.  Interview Coordination: Schedule and conduct initial interviews and coordinate technical assessments when required.  Offer Management: Negotiate offers with selected candidates, ensuring alignment with company policies and market trends.  Onboarding Support: Facilitate a smooth transition from offer acceptance to the onboarding process, collaborating with HR and other relevant departments.  Data Management: Maintain accurate candidate data and recruitment metrics, regularly updating reports to measure hiring progress and effectiveness.  Compliance: Ensure recruitment processes are in line with legal requirements and company policies, particularly concerning data protection and employment laws.  Specialized Recruitment: As the division grows, focus on niche recruitment areas such as Finance/BFSI, IT Technical, and Oil & Gas sectors.  Required Skills & Qualifications• Bachelor s degree in Human Resources, Business, or related field.• Proven experience (5+ years) in recruitment, preferably in an outsourcing, managed services or staffing environment.• Strong knowledge of sourcing techniques, including Boolean searches, social media recruitment, and job boards.• Excellent communication and interpersonal skills.• Ability to manage multiple roles and prioritize tasks effectively.• Familiarity with applicant tracking systems (ATS) and recruitment tools.• Knowledge of industry-specific hiring practices is a plus (Finance, IT, Oil & Gas).  Benefits• Competitive salary and performance-based incentives.• Health and wellness benefits.• Opportunities for career growth and development.",Insightss,Recruiter Outsourcing Division,https://www.naukrigulf.com/recruiter-outsourcing-division-jobs-in-riyadh-saudi-arabia-in-insightss-5-to-8-years-n-cd-10002448-jid-230924500044,2024-10-08,DATA ANALYST,4,8,10,2024,15,5-8,,"['analysis', 'communication', 'focus', 'interpersonal skills', 'professional', 'responsible']",['metrics'],['bachelor'],1
