Company ID,Company Name,Name from URL,People Name,Linkedin Profile,Job Title,Job Category,Departments
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Devesh Ginodia,https://www.linkedin.com/in/deveshginodia,"CIO Advisory, Enterprise Data Strategy & Governance","['l_100_individual', 'l_500_exec']","['engineering', 'information_technology']"
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Edward Hussey,https://www.linkedin.com/in/edward-hussey-85a2078,"Senior Director, Regional General Counsel","['l_300_director', 'l_500_exec']","['legal', 'management']"
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Igor Temelkovski,https://www.linkedin.com/in/igortemelkovski,"VP, CIO Advisory and Technology Consulting","['l_100_individual', 'l_500_exec']",['engineering']
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Jason Peterson,https://www.linkedin.com/in/jason-peterson-090267104,Chief Financial Officer,"['l_100_individual', 'l_500_exec']","['finance', 'management']"
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Jennifer Benito,https://www.linkedin.com/in/jenniferjbenito,"Principal, CIO Advisory & Technology Consulting",['l_500_exec'],['pro_services']
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Justin Brennan,https://www.linkedin.com/in/justin-brennan-9a756512,Legal,"['l_100_individual', 'l_500_exec']","['legal', 'management']"
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Kate Pytlewski,https://www.linkedin.com/in/kate-pytlewski-b9812214,Legal,"['l_100_individual', 'l_500_exec']","['legal', 'management']"
76f88257-18f8-d913-5e1b-0664ee7ba940,EPAM Systems,epam-systems,Lawrence F. Solomon,https://www.linkedin.com/in/larry-solomon-56a89a6b,"SVP, Chief People Officer","['l_100_individual', 'l_500_exec']","['human_resources', 'management']"
e920e6a9-4797-4a81-a98c-14a0de2d2ced,Qureos,qureos,Mehrad Yaghmai,https://www.linkedin.com/in/mehrady,Co-Founder,['l_500_exec'],['pro_services']
e71b21b3-1816-4474-9f21-e990933f8be9,Tahaluf,tahaluf,Evelyn Cardozo,https://www.linkedin.com/in/evelyn-cardozo-857a2591,Sales and Support,['l_200_manager'],
e71b21b3-1816-4474-9f21-e990933f8be9,Tahaluf,tahaluf,Abdulaziz Alghurayr,https://www.linkedin.com/in/abdulazizalghurayr-1686338a,Business Management,['l_100_individual'],
e71b21b3-1816-4474-9f21-e990933f8be9,Tahaluf,tahaluf,Annabelle Mander,https://www.linkedin.com/in/annabelle-mander-13485172,Business Management,['l_100_individual'],
f5ce4c1f-b3d0-34a3-4fc8-16fea936b513,Creative Chaos North America LLC,creative-chaos,Will Robinson,https://www.linkedin.com/in/willr,Founder,['l_500_exec'],['management']
f5ce4c1f-b3d0-34a3-4fc8-16fea936b513,Creative Chaos North America LLC,creative-chaos,Betty Burch,https://www.linkedin.com/in/betty-burch-43339328,Operations,['l_100_individual'],['operations']
f5ce4c1f-b3d0-34a3-4fc8-16fea936b513,Creative Chaos North America LLC,creative-chaos,Cathy Smith,https://www.linkedin.com/in/cathy-smith-86b24b33,Operations,['l_100_individual'],['operations']
f5ce4c1f-b3d0-34a3-4fc8-16fea936b513,Creative Chaos North America LLC,creative-chaos,Danial Razzaq,https://www.linkedin.com/in/danial-razzaq,Talent Acquisition Specialist,['l_100_individual'],
f5ce4c1f-b3d0-34a3-4fc8-16fea936b513,Creative Chaos North America LLC,creative-chaos,Jenny Friedberg,https://www.linkedin.com/in/jennyfriedberg,Business Management,['l_100_individual'],
f5ce4c1f-b3d0-34a3-4fc8-16fea936b513,Creative Chaos North America LLC,creative-chaos,Shaun Greene,https://www.linkedin.com/in/shaungreene,Project Manager,['l_100_individual'],['product']
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Dema Elayyan,https://www.linkedin.com/in/dema-elayyan-86a34113a,Sales and Support,['l_300_director'],['operations']
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Abdullah Alsaqqa,https://www.linkedin.com/in/abdullah-alsaqqa-287022167,Finance and Administration,['l_200_manager'],['operations']
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Ahmed Masoud,https://www.linkedin.com/in/ahmed-masoud88,Quality,['l_200_manager'],['operations']
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Ailamae Rose Quimsing,https://www.linkedin.com/in/ailamae-rose-quimsing-4136a797,Human Resources,['l_200_manager'],['human_resources']
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Alawi Alawami,https://www.linkedin.com/in/alawi-alawami-215165aa,Sales and Support,['l_200_manager'],['operations']
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Bassam Rashaideh,https://www.linkedin.com/in/bassam-rashaideh-05791315,Engineering,['l_200_manager'],['engineering']
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Belal Zahran,https://www.linkedin.com/in/belal-zahran-46408957,Sales and Support,['l_200_manager'],
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Hassan Sukairi,https://www.linkedin.com/in/hassansukairi,Engineering,['l_200_manager'],['engineering']
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Hatem Ashour,https://www.linkedin.com/in/hatemashour,Business Management,['l_200_manager'],
47a3b0f6-f36d-efc2-e70a-f412f2a774a1,Foodics,foodics,Luqman Sohail,https://www.linkedin.com/in/luqman-sohail27,Business Management,['l_200_manager'],
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,Aamir Paul,https://www.linkedin.com/in/aamirpaul,Executive Vice-President North America Operations,"['l_100_individual', 'l_500_exec']",['management']
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,Abby Gabriel,https://www.linkedin.com/in/abby-gabriel,"Chief Marketing Officer, North America","['l_100_individual', 'l_500_exec']",
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,Aidan Gibbs,https://www.linkedin.com/in/aidan-gibbs,Marketing Executive,['l_500_exec'],['marketing']
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,Bill Brown,https://www.linkedin.com/in/bill-brown-568b2788,"Chief Technology Officer, Consulting Services",['l_500_exec'],['engineering']
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,Bobby Cain,https://www.linkedin.com/in/bobby-cain-0b57845,Engineering,"['l_100_individual', 'l_500_exec']","['engineering', 'management']"
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,"Caitlin Chester, CSCP",https://www.linkedin.com/in/caitlin-chester-cscp-61677173,Procurement Global Transformation Leader-Nam Focus,"['l_200_manager', 'l_500_exec']","['management', 'operations']"
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,Danny Orrock,https://www.linkedin.com/in/danny-orrock-38282167,Assistant General Counsel,['l_500_exec'],['management']
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,Debby Slofstra,https://www.linkedin.com/in/debby-slofstra-6471b3a0,Country President Netherlands,['l_500_exec'],
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,Estelle Monod,https://www.linkedin.com/in/estelle-monod-49b7991,"Senior Vice President, Building Segments President",['l_500_exec'],
cb96e835-d324-d68a-759a-61fed8b632b3,Schneider Electric,schneider-electric,Fei Tong,https://www.linkedin.com/in/fei-tong-24601a45,"Senior Vice President, CFO, North America Operations",['l_500_exec'],['finance']
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,Adam Greyson,https://www.linkedin.com/in/agreyson,"Intellectual Property Strategist, CTO Office","['l_100_individual', 'l_500_exec']",['legal']
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,Alex Cho,https://www.linkedin.com/in/alex-cho-52324513,"President, Personal Systems",['l_500_exec'],
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,Bradley Lew,https://www.linkedin.com/in/bradley-lew-29313512,Engineering,"['l_200_manager', 'l_500_exec']",['engineering']
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,Bradley Wittke,https://www.linkedin.com/in/bradleywittke,Procurement Operations - CTO / HP Labs,['l_500_exec'],['engineering']
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,CeeAnn Callahan,https://www.linkedin.com/in/ceeann-callahan-0903a777,Associate General Counsel,['l_500_exec'],['management']
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,Cherie Chau,https://www.linkedin.com/in/cherie-chau-4287b9151,Retail Marketing Executive,['l_500_exec'],
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,Cheryl Mohr,https://www.linkedin.com/in/cheryl-a-mohr-3968b85,Acting Chief Human Resources Officer,['l_500_exec'],
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,Danielle Clark,https://www.linkedin.com/in/danielle-clark-83a34435,Global Antitrust Counsel and Associate General Counsel,['l_500_exec'],['management']
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,David McQuarrie,https://www.linkedin.com/in/david-mcquarrie-3121238,Chief Commercial Officer,['l_500_exec'],
8adadbfb-be63-6602-8ca0-b037397a7038,HP,hewlett-packard,David Staas,https://www.linkedin.com/in/davidstaas,Engineering,"['l_100_individual', 'l_500_exec']","['engineering', 'operations']"
e2844309-35ae-f1ed-9ce8-90d172527c7e,ME DIGITAL GROUP,me-digital-group,Abu Sule,https://www.linkedin.com/in/abu-sule-91b237120,Engineering,['l_100_individual'],['engineering']
e2844309-35ae-f1ed-9ce8-90d172527c7e,ME DIGITAL GROUP,me-digital-group,Renee Brakebill,https://www.linkedin.com/in/renee-brakebill-102aa1117,Business Management,['l_100_individual'],
e2844309-35ae-f1ed-9ce8-90d172527c7e,ME DIGITAL GROUP,me-digital-group,Samantha Vester,https://www.linkedin.com/in/samantha-vester-1439a9117,Business Management,['l_100_individual'],
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,Ambuj Kumar,https://www.linkedin.com/in/ambujkumar,Co-Founder,['l_500_exec'],['management']
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,Anand Balasubrahmanyan,https://www.linkedin.com/in/anandbalasub,Chief Financial Officer,['l_500_exec'],
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,Andy Leiserson,https://www.linkedin.com/in/andyleiserson,Chief Architect,['l_500_exec'],['engineering']
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,Shashi Kiran,https://www.linkedin.com/in/skiran,Chief Marketing Officer,['l_500_exec'],['marketing']
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,Eduard Meelhuysen,https://www.linkedin.com/in/eduardmeelhuysen,Vice President of Sales EMEA,['l_400_vp'],['management']
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,Jethro Beekman,https://www.linkedin.com/in/jethrobeekman,Information Technology,"['l_100_individual', 'l_400_vp']","['information_technology', 'management']"
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,John Wyss,https://www.linkedin.com/in/johnwyss,Vice President of Products,['l_400_vp'],['management']
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,Patrick Conte,https://www.linkedin.com/in/patrick-conte-02435b4,Finance and Administration,"['l_100_individual', 'l_400_vp']",['management']
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,Vinay Iyengar,https://www.linkedin.com/in/vinayiyengar,Vice President,['l_400_vp'],
98375072-616e-24a5-745b-d615ce71d1a6,Fortanix,fortanix,Vishal Saxena,https://www.linkedin.com/in/visaxena,Engineering,"['l_100_individual', 'l_400_vp']","['engineering', 'management']"
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,Allison Ross,https://www.linkedin.com/in/allison-ross-4b803331,Americas CFO,"['l_100_individual', 'l_500_exec']",['finance']
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,Billy Spears,https://www.linkedin.com/in/billyjspears,Information Technology,"['l_100_individual', 'l_500_exec']","['information_technology', 'management']"
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,"Charles Smotherman , CPA",https://www.linkedin.com/in/charles-smotherman-cpa-8819a86,Finance and Administration,"['l_100_individual', 'l_500_exec']",['finance']
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,Claire Bramley,https://www.linkedin.com/in/claire-bramley-fullard-133b7174,Finance and Administration,"['l_100_individual', 'l_500_exec']",['finance']
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,David Rosal,https://www.linkedin.com/in/davidjrosal,Senior Industry Consultant - CFO Analytics,['l_500_exec'],['pro_services']
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,Elliott Ulmer,https://www.linkedin.com/in/gelliottulmer,Sales and Support,"['l_100_individual', 'l_500_exec']","['finance', 'management']"
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,Erica Hausheer,https://www.linkedin.com/in/erica-hausheer-a6469b8,Engineering,"['l_100_individual', 'l_500_exec']",['engineering']
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,Kathy Cullen-Cote,https://www.linkedin.com/in/kathy-cullen,Human Resources,"['l_100_individual', 'l_500_exec']","['human_resources', 'management']"
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,Margaret (Molly) Treese,https://www.linkedin.com/in/margaret-molly-treese-54798b10,Legal,"['l_100_individual', 'l_500_exec']","['finance', 'legal']"
e4f6f1b4-c191-8bc2-5585-7781907b73fc,Teradata,teradata,Melanie Bagwell,https://www.linkedin.com/in/melanie-bagwell-55819012,Marketing and Product,"['l_100_individual', 'l_500_exec']",['operations']
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Amy Golem,https://www.linkedin.com/in/amy-golem,Sales and Support,['l_200_manager'],
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Anne-Claire Le Hénaff,https://www.linkedin.com/in/aclehenaff,Engineering,['l_200_manager'],['engineering']
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Bruno Ximenez,https://www.linkedin.com/in/bruno-ximenez,Engineering,['l_200_manager'],['engineering']
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Isabelle Muller-Laridan,https://www.linkedin.com/in/isabelle-muller-laridan-b853b1a8,Finance and Administration,['l_200_manager'],
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Kelly Piriou,https://www.linkedin.com/in/kelly-piriou-lacascade,Finance and Administration,['l_200_manager'],['operations']
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Stephen G. Pasini,https://www.linkedin.com/in/stephen-g-pasini,Finance and Administration,['l_200_manager'],
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Sylvain DUTARTRE,https://www.linkedin.com/in/sylvain-dutartre-263886185,Engineering,['l_200_manager'],['engineering']
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Adrien Signoles,https://www.linkedin.com/in/adrien-signoles-888b38192,Engineering,['l_100_individual'],['engineering']
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Christi Amend,https://www.linkedin.com/in/christiamend,Human Resources,['l_100_individual'],['human_resources']
a1711932-191f-41f8-a5eb-0a0888f06c39,PASQAL,pasqal,Christophe Legrand,https://www.linkedin.com/in/christophe-legrand-0a68951,Sales and Support,['l_100_individual'],
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,Brad Miller,https://www.linkedin.com/in/brad-miller-244b273,Finance and Administration,"['l_100_individual', 'l_500_exec']",['finance']
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,Chantelle Breithaupt,https://www.linkedin.com/in/chantelle-breithaupt-95722366,Chief Financial Officer,['l_500_exec'],['finance']
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,Christopher Austin Williams,https://www.linkedin.com/in/christopher-austin-williams-3a8ab370,"Global Director, Customer Success & Co-Chairman of DE&I",['l_500_exec'],
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,Christopher Cooper,https://www.linkedin.com/in/christopher-cooper-4629315b,"Vice President, Associate General Counsel","['l_100_individual', 'l_500_exec']","['legal', 'management']"
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,"Christopher Stagno, CPA",https://www.linkedin.com/in/christopher-stagno-cpa-34394b139,"SVP, Chief Accounting Officer","['l_100_individual', 'l_500_exec']",['finance']
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,Elinor Oren,https://www.linkedin.com/in/elinor-oren-25a713a9,"Principal Paralegal at Aspen Technology, Inc.",['l_500_exec'],['management']
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,Frederic Hammond,https://www.linkedin.com/in/frederic-g-fritz-hammond-1b152,SVP & General Counsel,['l_500_exec'],['management']
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,Lawrence Scwartz,https://www.linkedin.com/in/schwartzlawrence,"Chief Marketing Officer,",['l_500_exec'],"['management', 'marketing']"
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,Manish Chawla,https://www.linkedin.com/in/manishchawla1,Sales and Support,"['l_100_individual', 'l_500_exec']",['finance']
63e4b920-78c1-ead7-56c5-dd39e54bd11f,Aspen Technology,aspen-technology,Mr. Antonio Pietri,https://www.linkedin.com/in/antonio-pietri-5a8a164,Business Management,"['l_100_individual', 'l_500_exec']",['management']
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Abel Wang,https://www.linkedin.com/in/abeljxwang,Chief Architect,['l_500_exec'],['engineering']
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Adam Ruderman,https://www.linkedin.com/in/arudeone,"Chief Architect, Customer Success",['l_500_exec'],['operations']
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Aja West,https://www.linkedin.com/in/mackrosoft,CEO,['l_500_exec'],['management']
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Alberto Boczar,https://www.linkedin.com/in/alberto-boczar-5b61a34,Engineering,"['l_300_director', 'l_500_exec']","['engineering', 'operations']"
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Alex Franklin,https://www.linkedin.com/in/alex-franklin-cpa-cfa-13505844,"CFO, Global Internet Holdings",['l_500_exec'],['finance']
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Alison Howard,https://www.linkedin.com/in/alison-howard-2817a85,Assistant General Counsel,['l_500_exec'],['management']
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Amir Jafri,https://www.linkedin.com/in/amiralijafri,Worldwide Sales CTO | Cross Solutions Customer Innovation,['l_500_exec'],['management']
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Amit Shrestha,https://www.linkedin.com/in/amit-shrestha-b625981a,CFO - Mexico,['l_500_exec'],['finance']
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Amy Hood,https://www.linkedin.com/in/amyhood1,Executive VP & Chief Financial Officer,['l_500_exec'],['management']
fd80725f-53fc-7009-9878-aeecf1e9ffbb,Microsoft,microsoft,Betty Rhiger,https://www.linkedin.com/in/bettyrhiger,Chief Technology Officer,['l_500_exec'],['management']
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Claude Hooton,https://www.linkedin.com/in/claude-hooton-89b57,President & Chief Executive Officer,['l_500_exec'],['management']
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Vincent J. Roth,https://www.linkedin.com/in/vincentjroth,General Counsel and Corporate Secretary,['l_500_exec'],['management']
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Vishal Verma,https://www.linkedin.com/in/vvrays,Executive Chairman,['l_500_exec'],['management']
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Heather Novello,https://www.linkedin.com/in/heather-novello-2657b552,"Vice President, Client Operations",['l_400_vp'],['management']
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Michael Blaha,https://www.linkedin.com/in/michael-blaha-097971b6,Sr Director of Cloud Operations and CISO,['l_300_director'],['management']
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Wayne Bartlett,https://www.linkedin.com/in/wayne-bartlett-2304675,Director of IT and Technical Support,['l_300_director'],"['engineering', 'information_technology']"
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Derrick Johnson,https://www.linkedin.com/in/derrick-johnson-941388ba,Accounting Manager,['l_200_manager'],['finance']
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Kiana Graham,https://www.linkedin.com/in/kiana-graham,Office Assistant,"['l_100_individual', 'l_200_manager']",['management']
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Michael Gainor,https://www.linkedin.com/in/michaelgainor,IT Engineer and Night Supervisor,"['l_100_individual', 'l_200_manager']","['engineering', 'information_technology']"
1a818fd7-3a14-4141-b0e5-dcd36d175f49,Nucleus Health,nucleus-health,Patricia Denapoli,https://www.linkedin.com/in/patricia-denapoli-3a61264,Engineering,['l_200_manager'],['engineering']
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,Doreen Wang,https://www.linkedin.com/in/millwardbrown,"CEO, Insights Division, Greater China","['l_100_individual', 'l_500_exec']",
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,Ishbel Morrison,https://www.linkedin.com/in/ishbelmorrison,"Chief Human Resources Officer, Insights EMEA",['l_500_exec'],['management']
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,James Brooks,https://www.linkedin.com/in/james-brooks-5bb4129,Chief Operations Officer,['l_500_exec'],['management']
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,Jari Koister,https://www.linkedin.com/in/jarikoister,Engineering,"['l_100_individual', 'l_500_exec']",['engineering']
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,John Barry,https://www.linkedin.com/in/john-barry-9b51685,CEO Kantar Consulting Americas at Kantar,['l_500_exec'],
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,John McHarry,https://www.linkedin.com/in/johnmcharry,Kantar CIO,['l_500_exec'],['engineering']
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,Kelly Smith,https://www.linkedin.com/in/kellyrsmith0,CFO Kantar Insights UK & Ireland,['l_500_exec'],
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,Maggie Taylor,https://www.linkedin.com/in/maggie-taylor-0a97086,"CEO, Kantar Insights Los Angeles",['l_500_exec'],
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,Marc Ryan,https://www.linkedin.com/in/marcryan,Chief Data Officer,['l_500_exec'],['sales']
45f6f697-2c20-d7e8-9025-b92e34dbefc0,Kantar,kantar,Scott Megginson,https://www.linkedin.com/in/scottmegginson,President Kantar Canada & Acting Managing Director Central US - Insights Division,"['l_100_individual', 'l_500_exec']",['operations']
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Barry Rothman,https://www.linkedin.com/in/barry-rothman-b1766a41,Business Management,"['l_100_individual', 'l_500_exec']","['management', 'operations']"
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Brett Olgin,https://www.linkedin.com/in/brett-olgin-531a2053,Branch Owner/ Agent,['l_500_exec'],['management']
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Brian Heady,https://www.linkedin.com/in/brianheady,Founder & CEO,['l_500_exec'],['management']
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Brian Nahan,https://www.linkedin.com/in/brian-nahan-a5b67624,Business Management,"['l_100_individual', 'l_500_exec']","['management', 'operations']"
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Brian Smith,https://www.linkedin.com/in/brian-smith-dsv,Agent / Branch Owner,['l_500_exec'],['management']
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Carol Wetzel,https://www.linkedin.com/in/carol-wetzel-84246939,Affiliate Owner,['l_500_exec'],['management']
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Connie Giampiccolo,https://www.linkedin.com/in/connie-dsv-giampiccolo-a7aaa120,Cafe' Owner,"['l_100_individual', 'l_500_exec']","['management', 'operations']"
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Debbie Croson,https://www.linkedin.com/in/debbie-croson-52b26089,Affiliate Office :BROKER / OWNER,"['l_100_individual', 'l_500_exec']","['management', 'operations']"
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Denise Looney,https://www.linkedin.com/in/denise-looney-21a8a385,"Branch Owner, Sales-Dispatch","['l_100_individual', 'l_500_exec']",['sales']
4a26abeb-0d81-7beb-addd-c28ac14dfc9d,DSV - Global Transport and Logistics,dsv,Ed Ed,https://www.linkedin.com/in/ed-ed-804a10171,Owner Operator,['l_500_exec'],['management']
0bb6a6fd-a64a-4f79-9b93-438ba645ed56,Cognizant,cognizant,"Alisha Moquin, Ms, Msw, Lcsw",https://www.linkedin.com/in/alishamoquin,Business Management,['l_100_individual'],
af962b32-01bd-8a04-43a5-96540d6de150,MRSOOL,mrsool,Mohammed Ali,https://www.linkedin.com/in/mohammed-ali-5308a438,Sales and Support,['l_200_manager'],['operations']
af962b32-01bd-8a04-43a5-96540d6de150,MRSOOL,mrsool,Aser Hobani,https://www.linkedin.com/in/aser-hobani-81b05b67,Business Management,['l_100_individual'],['product']
af962b32-01bd-8a04-43a5-96540d6de150,MRSOOL,mrsool,Ayman Alsanad,https://www.linkedin.com/in/ayman-alsanad-3817274,Business Management,['l_100_individual'],['operations']
af962b32-01bd-8a04-43a5-96540d6de150,MRSOOL,mrsool,Norah Alsubaie,https://www.linkedin.com/in/norah-alsubaie-89499a13b,Engineering,['l_100_individual'],['engineering']
af962b32-01bd-8a04-43a5-96540d6de150,MRSOOL,mrsool,Waleed Alsaeed,https://www.linkedin.com/in/waleed-alsaeed-212473116,Head of Suppliers,,
067d6503-de8c-4a75-55f1-85f47eb4e028,Air Products and Chemicals,air-products,Alex Vital,https://www.linkedin.com/in/stealthranger72,Sr. Talent Acquisitions Partner - All Verticals,['l_500_exec'],['human_resources']
067d6503-de8c-4a75-55f1-85f47eb4e028,Air Products and Chemicals,air-products,Claus Herrmann,https://www.linkedin.com/in/claus-herrmann-0957aa3b,Senior Principal Research Technician,['l_500_exec'],['management']
