,posted,location,jobType,description,name,title,feed,date_of_scrape,Job Role,Job_ind,day,Month,Year,days_ago,experience,Tools,Soft Skills,Industry Skills,education,keyword_count
46,Posted 30+ days ago,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesOverviewAramco seeking a brilliant and results-driven Generative AI Expert to join the Technology & Digital Coordination team within its HR & Corporate Services (HR&CS) business, and shape the future of technology in Corporate Services sector. This critical role will be responsible for driving cutting-edge generative AI initiatives, tackling complex problems, and providing advice to decision makers in an advisor capacity.HR&CS business is a diverse and manpower-intensive organization with 15,000+ employees. Our suborganizations vary in nature, and include: Human Resources, Training & Development, Safety & Security, Government Affairs, Public Affairs, Community Services, Transportation (Marine, Aviation, etc.), and Medical Services Support.As our AI Expert, you'll play a pivotal role in working with cross-functional teams to develop, implement and drive the HR&CS AI strategy.Key Responsibilities• Define and implement the HR&CS AI roadmap, identifying opportunities for AI integration across the business line.• Work across organizations on the ideation, scoping and implementation of the best suited generative AI solutions to addresses their needs.• Advise and support stakeholders, applying generative AI methodologies within their business to improve performance and enable data-driven decision making.• Design and develop solutions that use generative AI, built on Machine Learning (ML) and Large Language Models (LLM), tailored to business need.• Fine-tune generative AI models using the most efficient algorithms, focusing on delivering optimal outcomes.• Build teams to develop and support generative AI, and upskill them as needed.• Work effectively with engineers, data scientists, product managers, and other stakeholders.• Clearly explain complex technical concepts to both technical and non-technical audiences.• Continuously learn and stay current with the latest advancements in AI.Minimum Requirements• Master's degree in Computer Science, Data Science, Machine Learning, or a related field with a strong focus on Artificial Intelligence.• 10+ year of work experience in Digital Technology field with at least 5+ years of experience in developing and deploying AI models.• Preferably acquiring Generative AI Professional Certification, Deep Gen AI Certification or equivalent.• Experience in designing and implementing Generative AI models.• Highly qualified in programming AI related languages like Python and other AI frameworks.• Highly understands deep learning architecture, machine learning, NLP and generative models.• Experience in dealing with data (data analysis, manipulation, processing and augmentation).• Excellent communication and collaboration skills. Ability to translate technical concepts in non-technical, presentable format.• Passion for innovation and a desire to make a real-world impact with AI.",Saudi Aramco,Generative AI Expert,https://www.naukrigulf.com/generative-ai-expert-jobs-in-saudi-arabia-in-saudi-aramco-5-to-6-years-n-cd-10000003-jid-170124500786,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,5-6,['python'],"['analysis', 'collaboration', 'communication', 'decision making', 'design', 'focus', 'initiative', 'innovation', 'organization', 'responsible']","['data analysis', 'deep learning', 'machine learning']",['bachelor'],6
47,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesThe purpose of an AI engineer position is to design, develop, and implement artificial intelligence solutions to address complex problems and enhance processes within an organization. This role aims to leverage advanced algorithms, machine learning, and deep learning techniques to create intelligent systems that can analyze data, make predictions, and automate tasks. Ultimately, the AI engineer contributes to technological innovation, improves efficiency, and helps the organization stay competitive by harnessing the power of artificial intelligence in various applications, such as data analysis, image recognition, natural language processing, and more.",Lucidya,AI Engineer,https://www.naukrigulf.com/ai-engineer-jobs-in-riyadh-saudi-arabia-in-lucidya-3-to-5-years-n-cd-10008799-jid-201223500776,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,3-5,[],"['analysis', 'design', 'innovation', 'organization']","['data analysis', 'deep learning', 'machine learning', 'natural language processing']",['bachelor'],4
48,Posted 30+ days ago,Doha,,"Job DescriptionRoles & ResponsibilitiesWHAT MAKES US A GREAT PLACE TO WORKWe are proud to be consistently recognized as one of the world's best places to work, a champion of diversity and a model of social responsibility. We are a Glassdoor Best Place to Work and we have maintained a spot in the top four since its founding in 2009. We believe that diversity, inclusion and collaboration are key to building extraordinary teams. We hire people with exceptional talents, abilities and potential, then create an environment where you can become the best version of yourself and thrive both professionally and personally.WHO YOU LL WORK WITHWorking alongside our generalist consultants, Bain's Advanced Analytics Group (AAG) helps clients across industries solve their biggest problems using our expertise in data science and engineering. Stationed in our global offices, AAG team members hold advanced degrees in computer science, engineering, AI, data science, physics, statistics, mathematics, and other quantitative disciplines, with backgrounds in a variety of fields including tech, data science, and academia.CORE RESPONSIBILITIES• Design, develop, and maintain cloud-based analytics applications, leveraging a full-stack technology stack to deliver high-quality, scalable, and secure solutions.• Collaborate with cross-functional teams, including product managers, data scientists, and other engineers, to define and implement analytics features and functionality that meet business requirements and user needs.• Utilize Kubernetes and containerization technologies to deploy, manage, and scale analytics applications in cloud environments, ensuring optimal performance and availability.• Develop and maintain APIs and microservices to expose analytics functionality to internal and external consumers, adhering to best practices for API design and documentation.• Implement robust security measures to protect sensitive data and ensure compliance with data privacy regulations and organizational policies.• Continuously monitor and troubleshoot application performance, identifying and resolving issues that impact system reliability, latency, and user experience.• Participate in code reviews and contribute to the establishment and enforcement of coding standards and best practices to ensure high-quality, maintainable code.• Stay current with emerging trends and technologies in cloud computing, data analytics, and software engineering, and proactively identify opportunities to enhance the capabilities of the analytics platform.• Collaborate with DevOps and infrastructure teams to automate deployment and release processes, implement CI/CD pipelines, and optimize the development workflow for the analytics engineering team.• Collaborate closely with and influence business consulting staff and leaders as part of multi-disciplinary teams to assess opportunities and develop analytics solutions for Bain clients across a variety of sectors.• Influence, educate and directly support the analytics application engineering capabilities of our clients• Travel is required (30%)REQUIREMENTS• Master s degree in Computer Science, Engineering, or a related technical field.• 3+ years at Senior or Staff level, or equivalent• Experience with client-side technologies such as React, Angular, Vue.js, HTML and CSS• Experience with server-side technologies such as Node.js, Django, Flask, .NET Core or Java Spring Boot• Experience with Cloud platforms and services (AWS, Azure, GCP, etc)• 2+ years of Python• Experience implementation of large-scale structured or unstructured databases, orchestration and container technologies such as Docker or Kubernetes• Strong interpersonal and communication skills, including the ability to explain and discuss complex mathematical and machine learning technicalities with colleagues and clients from other disciplines at their level of cognition• Curiosity, proactivity and critical thinking• Strong computer science fundaments in data structures, algorithms, automated testing, object-oriented programming, performance complexity, and implications of computer architecture on software performance.• Strong knowledge in designing API interfaces• Knowledge of data architecture, database schema design and database scalability• Agile development methodologiesABOUT USBain & Company is a global consultancy that helps the world s most ambitious change makers define the future.Across 64 cities in 39 countries, we work alongside our clients as one team with a shared ambition to achieve extraordinary results, outperform the competition, and redefine industries. We complement our tailored, integrated expertise with a vibrant ecosystem of digital innovators to deliver better, faster, and more enduring outcomes. Our 10-year commitment to invest more than $1 billion in pro bono services brings our talent, expertise, and insight to organizations tackling today s urgent challenges in education, racial equity, social justice, economic development, and the environment. Since our founding in 1973, we have measured our success by the success of our clients, and we proudly maintain the highest level of client advocacy in the industry.Job informationFirm:",Consultancy-me.com,Lead Analytics Application Engineer (Backend Engineer),https://www.naukrigulf.com/lead-analytics-application-engineer-jobs-in-doha-null-in-consultancy-me-com-2-to-6-years-n-cd-10007052-jid-140823500696,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,2-6,"['ci/cd', 'azure', 'kubernetes', 'flask', 'java', 'docker', 'gcp', 'cloud']","['collaboration', 'commitment', 'communication', 'communication skills', 'critical thinking', 'design', 'discipline', 'insight', 'organization', 'professional', 'responsibility']","['cloud', 'cloud computing', 'containerization', 'critical thinking', 'data architecture', 'machine learning', 'mathematics', 'statistics']",['bachelor'],9
49,Posted 30+ days ago,SA,,"Job DescriptionRoles & ResponsibilitiesOverviewAramco.ai division is Saudi Aramco s center of excellence for AI technologies and data science. Aramco.ai is responsible for providing AI-powered solutions to various business functions within Saudi Aramco. The solutions leverage the latest technological advancements of Artificial Intelligence to create business values across Aramco s value chain.The primary role of a Machine Learning Engineer is to work closely with Aramco s business functions, stakeholders and functional teams to build, evaluate and deploy AI digital products. I addition, you will give consultations on AI use case productionalization assessments, contribute to model deployment blueprints, and formulate and conceptualize AI solutions.Duties & Responsibilities• Work with stakeholders to identify opportunities to solve business problem by leveraging AI and Aramco s data assets• Analyze data from various internal and external data sources to drive value supporting the strategic objectives of the business.• Use MLOps concepts and tools to monitor, optimize, improve and deploy AI-enabled solutions.• Develop pipelines for CI/CD of AI digital products• Develop backend services and APIs to interface with machine learning models.• Develop custom machine learning models and algorithms as needed and appropriate to address problems at hand.• Develop A/B testing mechanisms and test model quality and value, and validate hypothesis accordingly.• Coordinate with different functional teams to deploy digital products and monitor outcomes.• Develop necessary documentation as per established standards.Minimum Requirements• A Bachelor's degree (Master s or PhD is preferable) in Machine Learning, Data Science, Computer Science, Computer Vision, Applied Mathematics, Applied Physics or a related field from a recognized program.• At least 5 years of experience in building, deploying and monitoring AI digital products and solutions.• Strong knowledge of at least one from: Natural Language Processing, Computer Vision or Time Series Modelling• Familiarity with agile development and ideally a certified SCRUM master.• Ability to demonstrate experience developing ideas from concept to product.• Strong knowledge of using MLOps tools (e.g. MLflow, kubeflow, weights and biases, tensor board), data version control systems and CI/CD practices.• Familiarity with ETL pipelines, data flow, handling industrial plant data and using data pipeline tools such as airflow, Kafka.• Proficiency with visualization tools incl. matplotlib, bokeh, plot.ly/3D, etc.• Fluent in Python, SQL and established machine learning libraries such as Keras, TensorFlow, Pytorch, Caffe.• Ability to package and deploy digital solutions using openshift, Docker, Kubernetes, etc.• Able to communicate machine learning concepts to non-technical audiences.• Deploying model on edge devices (e.g. Nvidia Jetson) is a plus",Saudi Aramco,Machine Learning Engineer,https://www.naukrigulf.com/machine-learning-engineer-jobs-in-saudi-arabia-in-saudi-aramco-5-to-10-years-n-cd-10000003-jid-150923500486,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,5-10,"['ci/cd', 'python', 'kubernetes', 'kafka', 'pytorch', 'tensorflow', 'keras', 'sql', 'docker', 'kubeflow', 'mlflow']",['responsible'],"['machine learning', 'model deployment', 'monitoring']",['bachelor'],11
50,Posted on 5 Jun,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesRole PurposeWe are seeking a highly experienced and results-driven Senior Manager, Data Science & Engineering to lead our dynamic team. The ideal candidate will have a proven track record in managing data science and engineering initiatives, leveraging advanced analytics, machine learning, and big data technologies to drive strategic insights and solutions. This role requires strong leadership skills, technical expertise in data science and engineering, and a commitment to delivering innovative and impactful data-driven solutions. KEY ACCOUNTABILITIES & ACTIVITIESKey Responsibilities• Provide effective leadership, mentorship, and direction to the data science and engineering team, fostering a culture of innovation, collaboration, and continuous improvement. • Develop and execute the strategic vision for data science and engineering initiatives, aligning with organizational goals and objectives. • Collaborate with cross-functional teams, including IT, business analysts, and stakeholders, to identify business requirements and translate them into data science and engineering solutions. • Oversee the design and implementation of robust data architectures, ensuring the scalability, reliability, and performance of data platforms. • Drive the development and application of advanced analytics, machine learning, and predictive modeling techniques to derive actionable insights from large datasets. • Manage and optimize big data technologies and infrastructure, such as Hadoop, Spark, and other distributed computing frameworks. • Implement and enforce data governance policies, ensuring data quality, security, and compliance with regulatory requirements. • Lead the integration of disparate data sources, both structured and unstructured, to create a unified and comprehensive view for analytics and reporting. • Oversee the deployment of machine learning models into production environments, ensuring seamless integration with business processes. • Implement key performance indicators (KPIs) to monitor and measure the success of data science and engineering initiatives, making data-driven decisions. • Manage budgets for data science and engineering projects, including resource allocation, software licensing, and hardware procurement. • Provide training and development opportunities for the data science and engineering team to enhance technical skills and stay current with industry advancements. • Engage with internal and external clients to understand their data needs, provide insights, and deliver solutions that address business challenges. • Foster a culture of experimentation and innovation, encouraging the exploration of new technologies and methodologies to enhance data science capabilities.  BACKGROUND, SKILLS & QUALIFICATIONSKnowledge, Skills and Experience• Strong technical background in data science, machine learning, and big data technologies. • Leadership and management skills, with the ability to inspire and guide a team to achieve organizational goals. • In-depth knowledge of data science methodologies, statistical analysis, and predictive modeling. • Experience with big data technologies, data warehouses, and data lakes. • Proficiency in programming languages such as Python, R, or Scala. • Excellent communication and interpersonal skills, with the ability to convey complex technical information to both technical and non-technical stakeholders. • Familiarity with data visualization tools and techniques. • Strong analytical and problem-solving skills. • Proven track record of delivering data-driven solutions that have a tangible impact on business outcomes.  Qualifications• Master's or Ph.D. in Data Science, Computer Science, Statistics, or a related field. • Proven experience as a Senior Manager in Data Science & Engineering, with a minimum of 6 to 8 years. • Experience with cloud platforms (e.g., AWS, Azure, or Google Cloud).",NEOM,"Senior Manager, Data Science & Engineering",https://www.naukrigulf.com/senior-manager-data-science-engineering-jobs-in-saudi-arabia-in-neom-6-to-8-years-n-cd-40000203-jid-050624500475,2024-07-03,DATA SCIENTIST,3,3,7,2024,28,6-8,"['hadoop', 'azure', 'python', 'aws', 'scala', 'spark', 'cloud']","['analysis', 'collaboration', 'commitment', 'communication', 'design', 'experimentation', 'initiative', 'innovation', 'insight', 'interpersonal skills', 'leadership', 'mentorship', 'organization', 'problem-solving']","['big data', 'cloud', 'data architecture', 'data governance', 'data visualization', 'distributed computing', 'ml', 'machine learning', 'problem-solving skills', 'statistical analysis']",[],13
51,Posted on 21 Jun,Riyadh,,"Job DescriptionRoles & Responsibilities Responsibilities• Provide expertise in the design and implementation of the department policies and procedures covering all areas of activity ensuring results achievement effectively and efficiently. • Provide guidance in the identification and implementation of opportunities for continuous improvement of systems, processes, and practices • Remain abreast of the department leading practice and new trends, and identify recommendations for corrective measures, updates and improvements where required • Establish working relationships with relevant internal and external stakeholders. • Provide expertise and guidance in identifying stakeholder engagement barriers and recommend best courses of action. • Actively gain exposure and insights to local market development, business opportunities and the existing regulatory landscape • Manage, guide, and assist team to perform operations in accordance with set policies and procedures • Collaborate with Human Resources function to identify and recruit talent for the department • Set performance objectives, provide necessary support, evaluate / appraise incumbents and provide regular feedback on performance • Promote a high-performance working environment embracing the organization values • Manage the department projects • Share progress, lessons learned, and achievements with the the department Director • Promote an innovative culture across the organization • Organize seminars and workshops around innovation topics to inspire the organization employees • Work with the Innovation team members to add any additional analytical or statistical or data science capabilities to the statistical product/project • Create close relationships with stakeholders to anticipate & answer questions that might be asked by executives • Guide the development of data analysis guidelines and plans, and identify potential partners and external experts to support on the organization data analysis initiatives and projects• Assess and prioritize business needs and data analysis challenges, propose relevant solutions and support in the development of business cases for new data analysis initiatives / projects • Review and assess technical proposals to provide expert opinion and recommendations as required, and engage with concerned stakeholders as needed for presentations • Oversee the coordination between concerned internal and external stakeholders to ensure alignment on data analysis requirements and expectations • Support in developing implementation plans for data analysis projects and initiatives, provide expert opinion as needed and ensure communication and alignment between concerned stakeholders • Direct data gathering, provide advice on the data collected from multiple sources and recommend new data sources when needed • Oversee the portfolio of data analysis projects and initiatives, and provide guidance and consultations as needed • Oversee the development, testing and implementation of technical solutions while ensuring alignment with pre-defined guidelines, requirements, and expectations • Guide the coordination between internal and external stakeholders throughout the data analysis lifecycle and resolve escalated issues as needed • Oversee data analysis projects and initiatives to ensure compliance with pre-set guidelines and plans, and resolve escalated issues as needed • Review finalized data analysis outcomes and reports and evaluate against requirements and expectations to direct needed corrections or changes • Guide the development of periodical reports and provide expert opinion as needed to address issues and close gaps identified by low performing KPIs Qualifications• Bachelor s Degree in Big Data and Analytics or equivalent  is required• Master s Degree in Big Data and Analytics or equivalent  is preferred• 9+ years of experience in a Data Science fieldSkills• Advanced English spoken and written• Undergo Written tests. • Experience influencing product strategy through analyses and data-centric presentations using visualizations. • Strong interpersonal and communication skills • Ability to interact cross-functionally. • Adaptable to a dynamic and rapidly changing workload",The Professionals,Data Science Expert,https://www.naukrigulf.com/data-science-expert-jobs-in-riyadh-saudi-arabia-in-the-professionals-9-to-10-years-n-cd-40001756-jid-210624500211,2024-07-03,DATA SCIENTIST,3,3,7,2024,12,9-10,[],"['analysis', 'communication', 'communication skills', 'coordination', 'design', 'initiative', 'innovation', 'insight', 'organization']",['data analysis'],"['bachelor', 'master']",4
52,Posted on 21 Jun,Riyadh,,"Job DescriptionRoles & ResponsibilitiesResponsibilities• Contribute to the design and implementation of Population, Gender, and Diversity Statistics policies and procedures covering all areas of activity • Supervise day-to-day activities to ensure compliance with stipulated policies and procedures • Identify opportunities for continuous improvement of systems and processes taking into account leading practices, changes in business environment, cost reduction and productivity improvement • Establish working relationships with relevant internal and external stakeholders • Collect feedback from internal and external stakeholders on issues being faced and other requirements • Contribute to the preparation of progress reports directed to all relevant stakeholders to keep them informed of progress • Actively gain exposure and insights to local market development, business opportunities and the existing regulatory landscape • Actively participate in on-the-job training, mentoring, and coaching of subordinates • Provide clear direction, prioritize tasks, assign and delegate responsibility and monitor the workflow • Promote a high-performance working environment embracing  the company's values • Develop guidelines and plans for data analysis leveraging latest industry updates, best practices, and market trends • Conduct detailed feasibility assessments and develop briefs and business cases for new data analysis initiatives (i.e., new data sources, innovative data analysis methods, etc.) and projects • Develop technical proposals for data analysis initiatives and projects including detailed description of the proposed work and resources required • Engage with concerned stakeholders to identify business requirements and expectations, define project scope, request clarifications as needed, and communicate to relevant stakeholders • Translate business needs into problem statements while leveraging internal and external sources • Develop implementation plans for data analysis projects and initiatives highlighting key milestones, methods and resources required • Follow up on data gathering activities to ensure data accuracy and completeness in a timely manner and according to pre-defined guidelines and plans • Ideate technical platforms and algorithmic engines, and support in coding scientific models and algorithms • Review and evaluate model lifecycle including data cleansing, model development and validation, and model deployment • Assess and support in conducting periodic tests and validation checks for deployed algorithms and models • Review data analysis to evaluate integrity and validity of outcomes and methods used, and ensure alignment with requirements and targeted outcomes • Facilitate and manage the coordination between internal and external experts throughout the data analysis lifecycle to ensure alignment on requirements and expectations, and identify and escalate unresolved issues • guidelines and plans, recommend corrective actions as needed and escalate unresolved issues • Gather consolidated data analysis reports to assess insights and review methodologies used to ensure validation of outcomes and adherence to data analysis standards and guidelines • Engage with concerned internal / external stakeholders and conduct presentations to share analyses outcomes and findings • Track KPIs and analyze feedback collected from concerned stakeholders to develop periodical reports reflecting the performance of data analysis projects / initiatives Qualifications• 6+ years of experience in a Data Science field• Bachelor s Degree in Big Data and Analytics or equivalent is required• Proficiency in Microsoft office • Proficiency in English • Focuses on Results and Quality• Demonstrates Customer Centricity• Displays Integrity and Professionalism• Innovates and Demonstrates Agility",The Professionals,Data Science Specialist,https://www.naukrigulf.com/data-science-specialist-jobs-in-riyadh-saudi-arabia-in-the-professionals-6-to-8-years-n-cd-40001756-jid-210624500168,2024-07-03,DATA SCIENTIST,3,3,7,2024,12,6-8,[],"['accuracy', 'analysis', 'coaching', 'coordination', 'design', 'initiative', 'insight', 'integrity', 'responsibility']","['data analysis', 'model deployment']",['bachelor'],5
53,Employer ActivePosted Today,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJob Summary:We are looking for a motivated and enthusiastic Junior Software Engineer to join our Data Engineering team. The ideal candidate will have a foundational understanding of software development principles and a keen interest in data engineering. This role is an excellent opportunity for a recent graduate or someone early in their career to gain hands-on experience and grow their skills in a supportive and innovative environment.Key Responsibilities:• Data Pipeline Development: Develop and maintain data pipelines and ETL processes to ingest, transform, and load data from diverse sources into our data warehouse.• Data Quality and Governance: Implement and monitor data quality checks, ensuring • Collaboration: Work closely with senior engineers, data scientists, and analysts to understand data requirements and contribute to solutions.• Learning and Development: Continuously learn and stay updated on emerging data engineering technologies and best practices.• Documentation: Maintain comprehensive documentation for data pipelines, systems architecture, and processes.Qualifications:• Education: Bachelor s degree in Computer Science, Engineering, or a related field. Relevant coursework or projects in data engineering or software development are a plus.• Technical Skills:• Proficiency in programming languages such as Python, Java.• Knowledge of data modeling and schema design.• Strong SQL skills and experience with relational databases (e.g., PostgreSQL, MySQL).• Analytical Skills: Strong problem-solving skills with a keen eye for detail and a passion for data.• Communication: Excellent written and verbal communication skills, with the ability to articulate complex technical concepts to non-technical stakeholders.• Team Player: Ability to work collaboratively with team members and a willingness to learn from more experienced engineers.Preferred Qualifications:• Internship or project experience related to data engineering or software development.• Understanding of at least one cloud platform (e.g., AWS, Azure, Google Cloud) and its data services.• Understanding of version control systems (e.g. Git)• Familiarity with containerization and orchestration tools (e.g., Docker, ECS, Kubernetes).Employee BenefitsAt Intelmatix, our benefits package is designed to meet the diverse needs of our employees, reflecting our dedication to their well-being and professional growth. Depending on your office location and specific needs, our benefits may include:• Comprehensive Medical Insurance for you and your dependents• In-Office Snacks Pantry• Relocation Support• Children's School Allowance• Role-Related Training Support• Wellness Programs• Salary Advance for Housing Costs• Travel Tickets• Pension ContributionsWe are committed to continuously enhancing our benefits package to adapt to the unique needs and circumstances of our valued team members, ensuring a supportive and enriching environment for everyone at Intelmatix.",Intelmatix,Software Engineer,https://www.naukrigulf.com/software-engineer-jobs-in-riyadh-saudi-arabia-in-intelmatix-2-to-4-years-n-cd-40001820-jid-030724501412,2024-07-03,DATA SCIENTIST,3,3,7,2024,0,2-4,"['azure', 'python', 'java', 'aws', 'sql', 'docker', 'postgresql', 'cloud']","['collaborative', 'communication', 'communication skills', 'design', 'motivated', 'passion', 'problem-solving', 'professional', 'verbal communication']","['cloud', 'containerization', 'data modeling', 'data pipelines', 'problem-solving skills', 'transform']",['bachelor'],5
54,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesKey Responsibilities:• Strategic Leadership:  Develop and execute a comprehensive data acceleration strategy aligned with the organization's overall business objectives. Provide vision and leadership in the development and implementation of data-related initiatives.• Data Architecture and Infrastructure:  Oversee the design and maintenance of a scalable, high-performance data architecture. Collaborate with IT teams to ensure the availability, reliability, and security of data infrastructure.• Data Integration and Processing:  Streamline and optimize data integration processes to ensure timely and accurate data availability. Implement advanced data processing techniques to enhance the speed and efficiency of data workflows. • Data Governance and Compliance:  Establish and enforce data governance policies to ensure data quality, security, and compliance with relevant regulations. Work closely with legal and compliance teams to address data privacy and protection requirements.• Data Analytics and Insights:  Drive the development of advanced analytics capabilities to extract actionable insights from data. Collaborate with data scientists and analysts to implement cutting-edge tools and techniques.• Performance Monitoring and Optimization:  Implement monitoring tools and processes to track the performance of data systems and identify areas for optimization. Lead efforts to continuously improve data processing speed and efficiency.• Collaboration and Communication:  Foster collaboration with cross-functional teams, including IT, business intelligence, and business units. Communicate data acceleration strategies, progress, and results to executive leadership and other stakeholders. Qualifications and Experience:• Proven experience in a senior leadership role focused on data management and acceleration.• Experience with implementing and optimizing data infrastructure and technologies.• Excellent communication and collaboration skills.• In-depth knowledge of data architecture, integration, processing, and analytics.• Strong understanding of data governance, compliance, and security.• Strategic thinking with the ability to align data initiatives with business goals.Education:•  Bachelor or advanced degree in computer science, data science, information technology, or a related field.",Client of Tandem Search,Data Acceleration Director,https://www.naukrigulf.com/data-acceleration-director-jobs-in-riyadh-saudi-arabia-in-client-of-tandem-search-10-to-12-years-n-cd-50000197-jid-060324501586,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,10-12,[],"['collaboration', 'communication', 'design', 'focus', 'initiative', 'insight', 'leadership', 'organization']","['business intelligence', 'data architecture', 'data governance', 'data integration', 'extract', 'ml', 'monitoring']",[],4
55,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesJob Description:The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. Must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.  Strong experience with various Data Management architectures like Data Warehouse, Data Lake, Data Hub and the supporting processes like Data Integration, Governance, Metadata Management  Strong ability to design, build and manage data pipelines for data structures encompassing data transformation, data models, logics, schemas, metadata and workload management.  Strong experience in working with large, heterogeneous datasets in building and optimizing data pipelines, pipeline architectures and integrated datasets using traditional data integration technologies. These should include ETL/ELT, data replication/CDC, message-oriented data movement, API design and access and upcoming data ingestion and integration technologies such as stream data integration  At least three years or more of work experience in data management disciplines including data integration, modeling, optimization and data quality, and/or other areas directly relevant to data engineering responsibilities and tasks.  Collaborating with various teams and providing periodic updates through presentations and prototype demonstrations. The role will require working on multiple projects simultaneously. This position will also be involved in the formulation of key business requirements to be solved, rationalizing the various analytical approaches to solve those problems.  Maintains state-of-the-art knowledge and contributes to technical discussions and reviews as an expert in related areas of responsibility  Communicates ideas, plans, and results effectively via oral and written reports - Works effectively with peers, management, operations groups, and outside organizations  Participate in technical forums and other appropriate events and conferences  This position is involved in helping to develop, analyze and draw conclusions, and presenting the results back to business users. Depending on the candidate s qualification, this position can be either a Data Engineer or a Data Scientist.Qualifications:  Strong ability to design, build, and manage data pipelines for data structures encompassing data transformation, data models, schemas, metadata and workload management.  The ability to work with both IT and business in integrating analytics and data science output into business processes and workflows.  Strong experience with popular database programming languages including [SQL, NO SQL  Strong experience in working with large, heterogeneous datasets in building and optimizing data pipelines, pipeline architectures and integrated datasets using traditional data integration technologies. These should include [ETL/ELT, data replication/CDC, message-oriented data movement, API design and access] and upcoming data ingestion and integration technologies such as [stream data integration, CEP and data virtualization].  Strong experience in working with SQL on Microsoft SQL Server.  Strong experience in working with and optimizing existing ETL processes and data integration and data preparation flows and helping to move them in production.  Basic experience working with Power BI for semantic-layer-based data discovery.  Strong experience of using Alteryx as ETL tool and Qlik as BI tool.Other Skills and Abilities:  Strong ability to work in a fast-paced environment  Strong ability to work both autonomously and in a team  Strong ability to communicate complex quantitative analysis in a clear, precise, and actionable manner to both technical and non-technical audiences  Excellent time-management, multi-tasking, and communication skills. Capable of juggling multiple projects and related complexities at the same time  Good interpersonal and communication skills  Knowledge in Hadoop ecosystems will be a plus  Have a good understanding of latest technology trends",Client of Plugin Talents,Senior data Engineer,https://www.naukrigulf.com/senior-data-engineer-jobs-in-riyadh-saudi-arabia-in-client-of-plugin-talents-3-to-7-years-n-cd-50000212-jid-150224500431,2024-07-03,DATA SCIENTIST,3,3,7,2024,30,3-7,"['powerbi', 'sqlserver', 'hadoop', 'sql']","['analysis', 'communication', 'communication skills', 'design', 'discipline', 'insight', 'organization', 'passion', 'responsibility']","['data analysis', 'data ingestion', 'data integration', 'data mining', 'data pipelines', 'transform']",['bachelor'],8
